"","Name","p_value","p_adj","time0","time12"
"190","158458797-stool1_revised_scaffold12220_1_gene120699 strand:+  start:2 stop:1306 length:1305 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.371093369522698,1,0,0
"191","158458797-stool1_revised_scaffold21175_1_gene50309 strand:-  start:2948 stop:5662 length:2715 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11",1,1,0,0
"192","158458797-stool1_revised_scaffold28174_1_gene34607 strand:+  start:1 stop:1560 length:1560 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",1,1,0,0
"193","158458797-stool1_revised_scaffold5915_1_gene28910 strand:+  start:2 stop:2947 length:2946 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"194","158479027-stool1_revised_C646660_1_gene9350 strand:-  start:244 stop:537 length:294 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"195","158479027-stool1_revised_C664878_1_gene89598 strand:-  start:7 stop:618 length:612 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"196","158479027-stool1_revised_C678798_1_gene55891 strand:-  start:2 stop:697 length:696 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.932646638965876,1,9.71304314947999e-06,1.07205629060503e-05
"197","158479027-stool1_revised_C696672_1_gene31261 strand:+  start:3 stop:797 length:795 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",1,1,0,0
"198","158479027-stool1_revised_C716967_1_gene34417 strand:+  start:2 stop:1099 length:1098 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11",0.789268026134281,1,0,0
"199","158479027-stool1_revised_C729155_1_gene138599 strand:+  start:2 stop:1282 length:1281 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11",0.789268026134281,1,0,0
