taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Agathobaculum_butyriciproducens,0.8038083156706349,-0.050508385836644666,0.01951449287184908,-0.004825472691293767,0.6881720219101369,0.01676777895860689,0.012027071427520509,0.4454346189745328,1.1680339945229539,-3.0122287490388673,1.6225473499056264,-0.010833178396422883,0.2580319026795816,0.0074836545066290705,0.1220699547592354,0.9914757100500257,0.4717145720861101,0.03367644527983082,0.2798821436825583,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Schaalia_SGB17157,-3.3968190694855607,0.10139939080257956,0.018548403986900955,-0.2225178817918068,0.5344065321917727,0.010508950972999255,0.007596843235867725,0.234451748825966,-6.356245414056066,9.648859440214913,2.4415936213250453,-0.949098835500614,0.0014240148262931803,2.028613816979428e-4,0.05853875572397786,0.3861535517904037,0.029066772298341675,0.0029668477073324134,0.18510903837041648,0.6023995407930298,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Turicibacter_bilis,1.1986044861676322,-0.06424419545061519,0.005634093599939757,0.31770607944801615,0.7830594052210766,0.013850122260391479,0.011717831807378298,0.5332932697836608,1.5306686544799715,-4.638529122182587,0.4808136601168973,0.5957436507250483,0.16020947387105502,0.0012218075581347727,0.6421216879623981,0.5660247805393364,0.3471205267206192,0.009447604551161568,0.9323586399233259,0.8278112415387794,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Alistipes_finegoldii,4.1853437958394,-0.19336470152448457,0.040644150888072356,4.994451132613882e-4,0.5434249065987574,0.011029439682131185,0.009517248678405995,0.25462386682214044,7.70178868325166,-17.531688562362334,4.270577796321665,0.001961501565013385,0.004549326077000987,4.045163001480903e-4,0.02356677160463324,0.998558091244552,0.04258169208072924,0.004507467344507292,0.10032835546554078,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Actinomyces_sp_ph3,-2.5282066852414147,0.013776931202137608,0.034596402199915874,1.3555775048246679,0.5589965654953446,0.012838932771796194,0.007052917109259384,0.19464208738710187,-4.5227588885114,1.07305890972511,4.9052614207667595,6.964462429591147,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_dispar,0.7365492663493902,-0.016502454442701067,0.0033341409544842284,-0.8875627813170623,0.7543535145206666,0.014368314260373362,0.011639641608033786,0.4515313720835986,0.9763980046111542,-1.1485310067454113,0.2864470459453815,-1.9656724564262056,0.351895633563692,0.27748066881055844,0.7803825482823412,0.07770100027744081,0.6054674871610584,0.4609931611978696,1,0.19550574263356074,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruthenibacterium_lactatiformans,-0.7847172175809018,0.03949703705713446,0.01076048428741185,-1.9215993366093458,0.6973247945689923,0.011491319057814961,0.010763469364998942,0.4089831997414634,-1.1253252769621158,3.437119521128735,0.9997226658537443,-4.698479883340134,0.2807988516254692,0.004415980907987013,0.3356905090137774,4.1635882709712595e-4,0.5066842301976272,0.024031151917882812,0.5950877205244236,0.00885708777642977,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Roseburia_faecis,-2.3089393846938426,0.013401126724998566,0.0333938526930332,1.1376669012748675,0.6777422581241656,0.011680011620377335,0.011332699238958209,0.37693410639666647,-3.4068104165209574,1.1473555986552715,2.946681279446275,3.0182116236455507,0.004254858455922958,0.27046460396764377,0.01061538991167136,0.00921280598101781,0.04148486994524884,0.4609931611978696,0.06646303410525417,0.0475334595984606,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Actinomyces_oris,-1.914144460250025,0.02072512718335459,0.019659205470371987,0.6287003877536721,0.8359881788109876,0.022433028960635894,0.010277994728628666,0.3690747576505844,-2.289678860019865,0.923866644122012,1.9127471836128291,1.7034499778738164,0.05583394933486012,0.3862945916881402,0.0973632810556073,0.13226381611686194,0.15933102615069838,0.5880876530246614,0.2583951299122249,0.27111752281496637,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_fragilis,-0.6875403019614028,-0.01978066647818344,0.032467953143231434,0.2738613407635365,0.5248599769718391,0.010811544889386971,0.006002746599439347,0.20578856968290468,-1.3099499526104887,-1.8295874160963714,5.4088495333559345,1.330789854779222,0.2814912389986818,0.16473751177407228,0.012391920116592849,0.27536321531523367,0.5066842301976272,0.31087562705752353,0.070645410319441,0.4537675519983428,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
