taxon,lfc_(Intercept),lfc_Calprotectin,lfc_Age,lfc_Sexmale,se_(Intercept),se_Calprotectin,se_Age,se_Sexmale,W_(Intercept),W_Calprotectin,W_Age,W_Sexmale,p_(Intercept),p_Calprotectin,p_Age,p_Sexmale,q_(Intercept),q_Calprotectin,q_Age,q_Sexmale,diff_(Intercept),diff_Calprotectin,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_Calprotectin,passed_ss_Age,passed_ss_Sexmale
Hungatella_hathewayi,-0.5485881582649126,-0.08557521457871811,0.028104894633940333,-0.6449076487955684,1.7335864042421394,0.05563833208492976,0.02005363014630126,0.5356345705274237,-0.31644696619822377,-1.5380621843244844,1.401486635033212,-1.2040067693176464,0.8048909178900157,0.3670073869521096,0.39454357435462745,0.4412407749931957,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Flavonifractor_plautii,-6.4898518315760025,0.07779076581408495,0.10647899247059854,2.4046965807938143,1.980333008325984,0.060753056506615936,0.016888343644988982,0.5152190543355933,-3.2771517741160143,1.2804420104462337,6.304880733652788,4.667328509219867,0.1885466976520058,0.4221015083763818,0.10013838930065803,0.13436769430860723,1,1,0.6086332608116322,0.5442812516971547,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Faecalimonas_umbilicata,-5.262081160546945,0.12214541556482705,0.06315144020527275,-0.26818323194760757,2.9197327781918654,0.10133726335777953,0.026937868510585657,1.1764764977824682,-1.8022475206808655,1.2053356437461966,2.3443369389250823,-0.2279546021132629,0.14585647037616256,0.294501602296172,0.07900276615135039,0.8308599730610087,1,1,0.5602014327095755,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_hansenii,0.14802703316751756,-0.06183737699435365,0.014421154478873035,-1.0791489862480432,3.0824519909877544,0.10128600858277158,0.03117415770179294,1.2127904834442882,0.04802249430009229,-0.6105223994863984,0.462599651186201,-0.8898066079668541,0.9632569104214432,0.5639106012994042,0.6599527047081395,0.407827948042211,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Enterocloster_aldenensis,-11.696633453811065,0.3208596014958774,0.10597068191817009,2.3210906521152412,1.7874160719069916,0.054141418902577135,0.017048562300718353,0.37492035279424235,-6.543878416250305,5.9263242079642735,6.215813395227171,6.190889971206936,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Oliverpabstia_intestinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Sellimonas_intestinalis,-12.258441903296166,0.36601635522418685,0.1157511558750405,0.6094022528262066,3.735351049205106,0.12533409803997134,0.01845221415152534,1.1031654005165723,-3.2817375774908224,2.9203254417441737,6.273022571953622,0.5524124057379298,0.030450953607975895,0.04322940483488303,0.0032963200318302964,0.6100798902283429,1,1,0.3856694437241447,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Schaalia_odontolytica,0.12625106265871944,-0.10077061288357438,-0.018525635814632364,2.210593568345416,1.5763094067010313,0.04677110037292376,0.015380456399307125,0.1661050780547533,0.08009281814979659,-2.154548686690969,-1.2044919431303045,13.308404500533914,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_producta,2.6316377703604417,-0.09035428545988511,-0.03545771375328508,-2.193992552525068,2.6734731390029887,0.09003532165806995,0.028535493496723435,1.1032068853028658,0.9843516779606962,-1.0035426518830743,-1.242582812081259,-1.9887408080513806,0.3806718552298278,0.3723827099167632,0.2818891850316516,0.11761984963098258,1,1,1,0.5193027323330175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_salivarius,-0.35876572226117626,-0.039530935067197286,0.011294784808820983,-1.5855057867382527,5.299423230827858,0.1780944998945006,0.040169924760277455,2.0392783055392534,-0.06769901301223889,-0.2219660634697566,0.2811751547015586,-0.7774837708181238,0.9472401197591503,0.8284074410024538,0.7837946746318076,0.4532704110468835,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_spiroforme,7.9328996554485665,-0.26164653412850003,-0.04910927390032503,-3.5602154434507507,2.3394491467114027,0.07866597703197671,0.027375999542262844,1.072110918165448,3.390926306989813,-3.326044422255686,-1.793880578661997,-3.32075290264075,0.07705141783211737,0.07973330484542607,0.21468991040185215,0.07995792344892341,1,1,0.8514820175259898,0.49715971318845037,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB3433_SGB4574,5.188914147583274,-0.25251406499536994,-0.030535667078295567,NA,1.481655521172689,0.04324439849715823,0.01532754466585382,NA,3.5021056334851663,-5.839231756500526,-1.9922086507646513,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_scindens,11.299609607744525,-0.37221075229198075,-0.12605249105296884,-2.156017617330923,3.889362513475011,0.11927529200958695,0.03021426035960448,1.443981383567296,2.905260069894774,-3.1206023143675363,-4.171953559435698,-1.4931062421349028,0.062235647090507176,0.05244696789405923,0.025072658225936937,0.2322451381270363,1,1,0.5255615003305109,0.734396788131439,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Fusicatenibacter_saccharivorans,-2.6575470005601587,0.08396537096971682,0.003344100094933859,-1.0309447208442222,2.950689655667111,0.10290410730572608,0.028454866499771407,1.1322781401091815,-0.9006528339759687,0.8159574303507376,0.1175229585055591,-0.9105048347438836,0.38549186358626397,0.4304238655201085,0.9083898099113696,0.380482104207566,1,1,1,0.9806022598729389,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridia_bacterium,5.826546968937964,-0.3551823957530491,NA,NA,1.7085445118585567,0.05055941220313257,NA,NA,3.410240077737184,-7.025049941760253,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_innocuum,-7.6338375235932245,0.2367095782479444,0.04251264956471722,0.03777250311513882,3.360625028495981,0.10970021591176783,0.022976797992289313,1.0065347197911716,-2.2715528983040643,2.1577858920380844,1.8502425611690478,0.037527272902196145,0.052762397822346895,0.06300638082967037,0.1014388768019387,0.9709841422143768,1,1,0.6086332608116322,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerostipes_hadrus,-0.9504229514175546,0.01995874392423138,-8.766929471732775e-4,-1.036933471950835,3.3684404752282324,0.12765811849300215,0.021847713006958744,0.5470676366628,-0.28215518677175305,0.1563452772126315,-0.04012744706478161,-1.895439251856123,0.7822664892418194,0.8781627199400641,0.9686012429285452,0.08048589718459284,1,1,1,0.49715971318845037,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_sanguinis,5.397271337657394,-0.18918063777601318,-0.05936726282047338,-1.341083806645006,2.222039230789744,0.08334436470762249,0.01856454234190799,0.3559330887027026,2.4289721184351585,-2.2698671762592624,-3.1978845331649497,-3.767797513664604,0.09341583339798039,0.10793830142229033,0.04941176498833863,0.03271499834624981,1,1,0.5255615003305109,0.3062123845208982,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_australis,-4.456155064801714,0.06184225495747027,-0.002083592925193012,1.7519640586152934,2.6094614710901785,0.08788668133145754,0.023004130325541414,0.9100061106470908,-1.707691458245607,0.7036590074921272,-0.09057473139419686,1.9252223013859762,0.1385602988894248,0.5080183696270386,0.9307785568706428,0.10252109595976254,1,1,1,0.5193027323330175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Agathobaculum_butyriciproducens,0.5603097919583532,-0.029156285076771,-0.022623479151607753,0.03961578952982105,3.5164920135997555,0.12210323245629107,0.0271383969270261,0.9605761938551979,0.1593377120696988,-0.23878389204158038,-0.8336335861120038,0.04124169408240918,0.8779027792658044,0.8181131800338703,0.4320098968805517,0.968254884979842,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17157,-5.949973184498401,0.22066985193281793,0.0614722809710886,-1.607274498221235,1.8624249197393405,0.05676434660973297,0.01694524281610947,0.25235843364632776,-3.1947452600296726,3.8874727731822647,3.627701393139569,-6.369014401451622,0.08558680537213392,0.06025216627700899,0.06829416098701399,0.023776503451824686,1,1,0.5602014327095755,0.26866936523696255,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Turicibacter_bilis,6.248275552931904,-0.2406427690507317,-0.024387636463437213,-3.5393307175097575,4.9053638535946424,0.1557491489955913,0.022834701476635258,1.6120090307338166,1.2737639325884416,-1.5450663493355166,-1.0680076763162827,-2.1956022888399005,0.3307532427285097,0.26234730855847893,0.3973498514665831,0.1593016894301482,1,1,1,0.5824468019789794,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Alistipes_finegoldii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Actinomyces_sp_ph3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Veillonella_dispar,-1.7612811043658403,0.02202065081133827,0.020786366179431023,-2.235860800132648,3.762087374723977,0.11716018038821442,0.031124380804151294,1.3660997144147495,-0.46816592198235824,0.1879533706620463,0.6678483440434769,-1.6366746706264501,0.6857295129135728,0.8682553226464645,0.5729804816485735,0.24334208877800237,1,1,1,0.7418679100027054,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruthenibacterium_lactatiformans,1.8207456344412025,-0.03724567841268336,-0.030084452500660705,-2.6011749819888,2.205871226281951,0.06687392523855465,0.0214969252028381,0.5678168764489621,0.8254088510461751,-0.5569536748414194,-1.3994770050504175,-4.5810103395590165,0.43306182589702513,0.5927943953242181,0.19923030694478278,0.00179962533349742,1,1,0.8470625520215079,0.10527808200959907,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Roseburia_faecis,-4.321241277473414,0.08983172344150923,0.05514619839029822,-0.6764411771313569,2.8427011039954535,0.1040194506864582,0.024274483881454662,0.8818953636586552,-1.5201180565202064,0.8636050550996036,2.2717763499980768,-0.7670311070976205,0.16696966125903437,0.4129464700658919,0.05274399977103039,0.46509473547973146,1,1,0.532105637718132,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_oris,16.28682862929148,-0.6990923613160855,-0.12975242028458622,2.0097978968730446,2.1498689512870577,0.06826730554472675,0.01629463348366766,0.43443015115079764,7.575730892592815,-10.240514924938125,-7.962892839206165,4.626285472012304,0.016981556572332933,0.009401519531837637,0.015407422967000567,0.04368461894892523,1,1,0.5255615003305109,0.37860003089068534,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_fragilis,-1.9489652682055876,0.01969274649718786,NA,NA,1.6457137637195085,0.0488330511380517,NA,NA,-1.184267465686557,0.4032667637644881,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Romboutsia_timonensis,-2.6240425965144123,0.05781730027833083,-0.049441516321694405,1.5986667931634249,4.434175948916931,0.1565852364375278,0.03800433774454343,1.7316439011701443,-0.591776832210582,0.36923851567192906,-1.3009440304953899,0.9232075902459731,0.572608207845074,0.7228659711280768,0.23446196684943524,0.3866149745595107,1,1,0.9020934029733633,0.9833467831187556,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Clostridiaceae_bacterium_AF18_31LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Blautia_massiliensis,-0.5976628368253254,0.007723640644236494,0.013627773270980052,-2.2206195405450027,3.199556938780039,0.11565439670735282,0.03939298966948911,1.5802202028529615,-0.1867954995835169,0.06678207542580573,0.34594412318837314,-1.405259555937743,0.855221531279734,0.9479535510215471,0.7359106086105064,0.18755199296992622,1,1,1,0.6453995052200403,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,-2.913940706510179,-0.00430267153401113,0.07004263163998709,-2.219347789266062,3.145020640031809,0.10287249607155402,0.026740454781871086,1.02643289602189,-0.9265251456285218,-0.04182528565281786,2.619350800550822,-2.162194721026099,0.38127473109656196,0.9676630122857012,0.030681387947285296,0.06257503805203557,1,1,0.5255615003305109,0.4703286960089,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,11.119697934732168,-0.37220430074139826,-0.08074604741159244,-3.635677372434404,2.2244939095498752,0.07143418572398808,0.01698246950805188,0.24422976488956266,4.998754047828448,-5.2104506682493,-4.754670536773725,-14.88629927674216,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Escherichia_coli,0.597917832785814,-0.055125178187711024,0.01632252485622327,-2.274669105170085,4.722291842346108,0.1503680602692,0.03297288585354247,1.1891373954428182,0.12661602729084173,-0.3666016445847733,0.4950287011189724,-1.9128732423077401,0.9023687964413303,0.7234227425379062,0.6338882162141589,0.092122299948873207,1,1,1,0.5193027323330175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Enterococcus_faecium,-4.845872853503305,0.024708563041453982,-0.003147719176974869,4.957370463566273,2.727563960309774,0.0990243475886717,0.03116407520234826,1.13984647901404,-1.7766303280209612,0.24952007908286003,-0.10100473563026455,4.349156272215157,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Clostridium_saudiense,2.5361882227255914,-0.0669017506731668,-0.03817327349578091,-3.3048719832303397,4.785667230082048,0.1607632538478984,0.03962763127610864,1.879135857286901,0.5299549886760743,-0.41615076251482186,-0.9632994016171601,-1.7587190252448903,0.6490943150022188,0.7177053163178428,0.43703709559330706,0.22069820769579848,1,1,1,0.7074435698742033,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Streptococcus_rubneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_SGB6173,40.11384085421047,-1.3572799937532332,-0.32188499803406445,-5.0708599050894945,2.6183683429871194,0.07851943909427901,0.018164187526168767,0.606616675101246,15.320167218508036,-17.285910462548447,-17.72085856140449,-8.359249115997601,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_xylanisolvens,-0.6303746975607862,0.0590657002224403,-0.05522680737084002,0.46116940058153477,2.9170483400442486,0.09034768401513911,0.02022837732051161,0.9288517267607793,-0.21610018898460356,0.6537599814129487,-2.730164980403047,0.49649409835280034,0.8427694212362825,0.5599074974669226,0.071930720716511,0.6536462936705307,1,1,0.5602014327095755,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_perfringens,-87.4095780393471,1.8789790229421066,4.584154995599809,9.671038288326699,3.091610906308814,0.1071811041472409,0.032749347469589955,1.3144039029694208,-28.27314972300591,17.530879513620647,139.97698732338148,7.357737044510048,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Scardovia_wiggsiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Granulicatella_SGB8255,0.2358990562192689,0.006263301386922805,0.012171166232392457,-3.113979952639012,2.592860323304994,0.0927123378198531,0.030034318424833915,1.0882823344095802,0.09098024066278271,0.06755628791383582,0.40524196554860764,-2.861371405360928,0.9357999700971003,0.9522849008451593,0.7245367896091751,0.10351801628044068,1,1,1,0.5193027323330175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Roseburia_sp_AF02_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_naeslundii,-5.602270260531056,-0.024652444094635278,0.6610978995064971,NA,1.7914197548812794,0.05464825862618675,0.01550168611702521,NA,-3.127279491736055,-0.451111246988978,42.64683819010022,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_disporicum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Rothia_mucilaginosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_vestibularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Enterocloster_bolteae,-1.387098678147209,-0.051488112799532686,0.00692552424110161,1.8815961324499526,3.7938264644290522,0.1216577020034378,0.02986751365351898,1.1651010946032836,-0.3656199594664272,-0.42322115206547084,0.2318748162783763,1.6149638354692606,0.7331630868696992,0.6938973693371255,0.8280147487460828,0.18162038873291464,1,1,1,0.6343159845298809,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Lachnospira_pectinoschiza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Enterococcus_faecalis,15.640311701365215,-0.5406773887486973,0.06938198334156827,-11.809562913301066,4.947369965317771,0.16970007242504945,0.03896379514073999,1.9002052974463808,3.1613386124359986,-3.1860763582613996,1.780678270454806,-6.214887901413349,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_atypica,-7.31772875775873,0.24406769286826183,-0.12459729103850707,5.268114257181331,2.9200527106583736,0.09076920908537223,0.01902981880039538,0.7686795596336378,-2.5060262546112835,2.6888820044549027,-6.547476481274658,6.853459534805609,0.24170981748332637,0.22666952580469285,0.09648570034247926,0.09223935617993441,1,1,0.6086332608116322,0.5193027323330175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Dorea_longicatena,-0.1931023448832796,-6.750313302326683e-4,-0.014148982536052752,-1.0420829784593049,3.643807465584309,0.1293132332659342,0.0321784358084719,1.4302947861711726,-0.05299466195926308,-0.005220125683845971,-0.43970386317931665,-0.7285791632149543,0.95877988815132,0.9959376309568161,0.6695020432191854,0.4829721881422494,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bifidobacterium_bifidum,0.7268683836557749,0.0328915594853027,-0.04952589147299251,-1.2191675467125758,2.6697614865165535,0.08291449182085045,0.019428191317614803,0.5837297958775858,0.27225967088325065,0.39669252941174615,-2.5491766404466722,-2.08858200373285,0.7988984181418393,0.7118479653373171,0.06336072547716844,0.10499886978130442,1,1,0.5602014327095755,0.5193027323330175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_wexlerae,-1.3493826774053184,0.04933111621846619,-0.005528297362457969,-1.7146134458853255,3.542333033403147,0.12347356798139958,0.041533551314506284,1.5479874968550038,-0.3809304954336707,0.3995277452895633,-0.13310437435498368,-1.1076403713653051,0.708972881273104,0.69553294770569285,0.8960051191715832,0.2866849662059019,1,1,1,0.8181010011241591,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bifidobacterium_longum,0.15808491634980384,0.0660518674045221,-0.04999941053815588,-2.694478943294205,4.290598274587221,0.1453307113277634,0.031828346095140195,1.048916396568215,0.03684449259352124,0.45449352584228225,-1.5709082208889953,-2.568821454321668,0.9714132876734431,0.6602368962180819,0.1506520683537272,0.030246218081864853,1,1,0.7050516798954432,0.3015947113661029,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bifidobacterium_pseudocatenulatum,6.838173039696052,-0.22789805264362883,-0.05749380225929661,-1.926274192951285,2.540839460706121,0.07431694900179477,0.022080806428366892,0.786475068437717,2.691304643779291,-3.0665690088828197,-2.603790873572224,-2.4492501673037226,0.04323115571088789,0.027892524583359776,0.048028805184954025,0.05798985827047559,1,1,0.5255615003305109,0.4523208945097096,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerobutyricum_soehngenii,-1.0068704638278447,0.0025710606938744293,0.0073411601827157525,0.5991109701247601,3.313525613530973,0.11978980877756805,0.03364472343823706,1.2806910093644819,-0.3038668117476537,0.021463100409889697,0.218196478749252,0.46780290151490744,0.773468206007731,0.9837064281470969,0.8359018749720294,0.659606526777371,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_mutans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Anaerobutyricum_hallii,-0.09072236149505306,-0.0032231176800563196,-0.003869580755673261,-1.3876819965156069,4.362992702546738,0.14324164199258474,0.0279097237018352,1.421145584450302,-0.02079360835100576,-0.022501261750568123,-0.13864632975276706,-0.9764530894646949,0.9839195676493614,0.982599220105544,0.8931561556189238,0.3574388252785563,1,1,1,0.9397829788222717,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruminococcus_sp_AF41_9,-10.84381744657651,0.31183855559239293,-0.25067467280891886,16.65105553961734,2.578909217324905,0.08431413130359093,0.01888279520324088,0.28010521430699903,-4.204807743416719,3.698532508975892,-13.275294791413891,59.445717855746736,0.1486415073992871,0.168108145745766,0.04786483036734009,0.010708252080589627,1,1,0.5255615003305109,0.22779372607799753,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
