taxon,lfc_(Intercept),lfc_ppFEV1,lfc_Age,lfc_Sexmale,se_(Intercept),se_ppFEV1,se_Age,se_Sexmale,W_(Intercept),W_ppFEV1,W_Age,W_Sexmale,p_(Intercept),p_ppFEV1,p_Age,p_Sexmale,q_(Intercept),q_ppFEV1,q_Age,q_Sexmale,diff_(Intercept),diff_ppFEV1,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_ppFEV1,passed_ss_Age,passed_ss_Sexmale
Ruminococcus_torques,1.8103287257863048,-0.02322304512798162,0.027343266551470072,-0.9229280334836452,2.801345773593106,0.025437763847784393,0.030914176752006393,0.4691123045906957,0.6462353711745882,-0.9129357936862963,0.8844895586519359,-1.9673925080453973,0.5258564855227132,0.37271578439172026,0.38748816464850244,0.0639116260242206,0.9613313875962102,0.804586404927397,0.8763746460103732,0.1495532048966762,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Hungatella_hathewayi,-0.04477661547361311,-0.0133083370825893,0.022858699667455434,1.2838108846276721,3.1627116439446104,0.028191683348042833,0.033143031374425314,0.27322133180186525,-0.014157666115196843,-0.4720660670840435,0.6896985194026114,4.698794476116039,0.9893821937895952,0.6614803056092355,0.5283109291326895,0.009316730976388344,1,1,0.9147407192109949,0.05248969793110942,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Flavonifractor_plautii,1.6154648325025924,-0.045055704269300105,0.036284127464890924,0.9272044069101858,3.1514544429246394,0.028124218654254067,0.032307448052899944,0.2792181385649127,0.5126092925536296,-1.602025102392844,1.1230886266683644,3.3207169551222733,0.6300591764323749,0.17005101285261007,0.31241313765078327,0.020991730345153035,1,0.7065335520718946,0.7700459571519886,0.07331440150396731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Faecalimonas_umbilicata,3.2936233497783918,-0.04038586279574781,-0.02236541619176949,1.127122918878356,3.0199683428779958,0.02735383085086237,0.03261237340781359,0.4096316356438664,1.0906151905683905,-1.476424381503938,-0.6857954161168462,2.751552421254584,0.2938577353814424,0.16196710812325907,0.5040411805282824,0.015597365329694954,0.746081519262134,0.7065335520718946,0.9072741249509083,0.0629273015025624,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_hansenii,2.4379433145758256,-0.02923578837235689,-0.011582139567792684,0.7273679502601893,3.033284747405718,0.028802626852940858,0.031155006180867178,0.4944667399696797,0.8037304498566873,-1.015038958829264,-0.37175853859741725,1.4710149166044837,0.434105558468193,0.3261810672044181,0.7152717509928523,0.16195318790676022,0.8989442538190899,0.7888672783201193,1,0.2901925542434097,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Enterocloster_aldenensis,-4.19499294160309,0.018896491448701074,0.07328011384723301,1.9727726713550537,3.14628225002626,0.02825370829548949,0.03273394830809182,0.29449167871841564,-1.3333174229896498,0.6688145588208599,2.238657957100708,6.698908030068182,0.27462960838762823,0.5514775600899934,0.11109980495774652,0.006786898227171668,0.7140369818078335,1,0.5666970338750388,0.042922545544815414,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Oliverpabstia_intestinalis,6.299568544231696,-0.06035755119075079,-0.07539368532152385,1.6013079986098306,3.076461453339224,0.027652212052065524,0.031993693762661285,0.2857317649165978,2.0476669835710366,-2.1827386205886663,-2.356517064919624,5.604235143674824,0.0798047233088449,0.06537585233583434,0.05059991251457376,8.123437334830925e-4,0.5248470887627191,0.5985945077082686,0.5199987827740504,0.011445447740132822,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Sellimonas_intestinalis,1.3997752080332768,-0.017757555690013166,-0.006401241133712268,0.3325724671377969,3.0296440061023784,0.02719398328834097,0.032108451511369596,0.39076989454078764,0.46202629920010985,-0.6529957565145105,-0.19936312193210531,0.851069828520487,0.6530661923906188,0.5271712633051382,0.8456160927394053,0.4128740574064056,1,1,1,0.6114717052727778,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Schaalia_odontolytica,-2.44466510811179,0.0020591395834736364,0.03890468640770534,2.2294349826666036,3.164285099357467,0.028298327476079653,0.0327761222306833,0.27237727136022877,-0.7725805454787238,0.07276541644428317,1.1869825885407763,8.185099188096702,0.49605544945450086,0.9465726024995793,0.32066164419425053,0.0038154084537336324,0.9426743145243073,1,0.7816127577234857,0.029548299399400957,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Blautia_producta,-4.362265086165392,0.03581850688864648,0.049854291691703405,-0.4004177569072365,2.9958338137591465,0.026991404381852005,0.03144493386000105,0.39158819269568673,-1.4561105045715668,1.3270338357321447,1.5854474973191035,-1.0225480859133347,0.17330399314198397,0.21138406131721885,0.14117167709561523,0.32848391890285056,0.6692504992824808,0.7145722084303627,0.5666970338750388,0.5124349134884469,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_salivarius,-4.941079750173074,0.03544648593962727,0.06265290533283527,0.47892121146387956,3.2324880620696894,0.029297479758355782,0.03628492041486263,0.7636798483702981,-1.528568599572619,1.209881745187238,1.7266926485298857,0.6271230182201392,0.13944536094802526,0.23810685422174846,0.09707465512417514,0.536499562689756,0.6659227441191411,0.7145722084303627,0.558501726958517,0.743608916196786,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_spiroforme,7.9113688471121435,-0.06462419996937994,-0.05914106998381787,-0.2809917597042812,3.239119484319428,0.029766819679503214,0.03329614979279524,0.32277678281924566,2.44244427703611,-2.171014594947769,-1.7762134766889792,-0.8705451403598505,0.07102102425182769,0.09570139842362839,0.1503463706838309,0.43312956314480183,0.5248470887627191,0.5985945077082686,0.5666970338750388,0.6295175017135629,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
GGB3433_SGB4574,1.542258046924664,-0.04687456287644911,0.039262598121259915,1.945019254666261,3.2083185422892075,0.028729672555196782,0.03304750931638685,0.20899101160082223,0.48070602298244,-1.6315731683468206,1.1880652712847943,9.306712474224938,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_scindens,1.5353002502758641,-0.023243711203593923,0.0033345749891745802,0.22500255282930026,3.4437674013568897,0.03169921251135258,0.03640275434327382,0.6321785385272748,0.44581996149650976,-0.7332583165991757,0.09160227156796759,0.35591615203114446,0.6636644203877589,0.4774817796919124,0.9285254460435803,0.7280819209728264,1,0.9631960038612716,1,0.9465064972646744,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusicatenibacter_saccharivorans,0.05712381130089791,-0.0013603195506957883,-0.005194744486398984,0.6262965987808439,2.494217353958858,0.022398004177958973,0.027895306288139493,0.47195953145718006,0.022902499339213626,-0.060733962717733,-0.18622288756182906,1.3270133497402765,0.9819098708029808,0.9520540085122846,0.8537728135123879,0.19649754187743848,1,1,1,0.33809135881853386,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridia_bacterium,60.869175574721666,-0.5292492753182643,-0.4374640193701278,-7.0112363538369316,3.2083185422892075,0.028729672555196782,0.03304750931638685,0.20899101160082223,18.9722980347488,-18.42169535004083,-13.23742782495285,-33.54802821486198,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_innocuum,-3.8356011300760393,0.031036956861969285,0.04052790661718594,0.39971101942708576,3.2890884153383513,0.029582389120994403,0.03373701831486473,0.5400819129690801,-1.166159326149178,1.0491700563813686,1.2012889295355749,0.7400933262691383,0.26063929722686163,0.3096900300692646,0.24712045553310977,0.46996476758368166,0.7020210366132743,0.7888672783201193,0.705197397496923,0.6664954885732213,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerostipes_hadrus,0.7767803195674858,-0.010627530997819351,-0.004223531291782096,0.6811546728122662,2.519995690719804,0.023350214429258775,0.02647399859480836,0.4198840794026357,0.3082466856701682,-0.45513633418726207,-0.15953507274909143,1.622244581841105,0.7603507401735217,0.6527890696099434,0.8744802139262805,0.11681618047625018,1,1,1,0.23165242569019104,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Gemella_sanguinis,-0.31205410862895744,0.008547700964277004,-0.022871152733170048,0.2830010637172408,3.0987752657421956,0.02826736832396146,0.0316982170173437,0.3212232153959948,-0.10070240074483638,0.3023875751826305,-0.7215280506362892,0.8810106186390209,0.9222647406587252,0.7700692952661413,0.4911314737285313,0.40400267340284957,1,1,0.9072741249509083,0.6021441119507439,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_australis,-0.4151303378185423,-0.013268809752368585,0.008916491945977878,2.3284826335588393,3.168282256586954,0.029040338035442894,0.03263439200106256,0.3933170223888637,-0.13102694274017848,-0.4569096177935114,0.2732237801668731,5.9201166006405925,0.8977599736935686,0.655277195849099,0.7889736015153915,5.066050561812536e-5,1,1,1,0.0039515194382137775,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Agathobaculum_butyriciproducens,-2.0777108154439374,0.013699266711225195,0.024191205260759338,0.5799175866030838,3.1847829290162077,0.02867568291413966,0.034288120062956076,0.5031398170328042,-0.6523869481069313,0.4777311407802685,0.7055273143100906,1.1525972840373986,0.5219669367325209,0.6382915713111942,0.4890426778242034,0.26337146286067786,0.9613313875962102,1,0.9072741249509083,0.43097148468110924,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Schaalia_SGB17157,2.4740068875112233,-0.02730419224228119,0.012002036582110992,0.1366394974902117,3.154049226628204,0.028032811566339445,0.03299189851092061,0.27698232476841556,0.7843907021565509,-0.9740083393942137,0.36378738792913695,0.493314862616074,0.468325830927325,0.37478597494481314,0.7308929811831144,0.642691583583404,0.9105127922003599,0.804586404927397,1,0.8743594799913751,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Turicibacter_bilis,-6.258921590096845,0.05227157840438497,0.06654295479358795,0.40815416695013534,3.1651807059618795,0.02780744824047018,0.03334405778310209,0.49652305776035793,-1.9774294650247453,1.8797689724118727,1.9956465774633523,0.8220245979938499,0.07938740794097386,0.09284053362902733,0.07709193970039087,0.4323002630940369,0.5248470887627191,0.5985945077082686,0.5199987827740504,0.6295175017135629,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alistipes_finegoldii,-0.6453537871448128,0.04632197332561199,-0.023711242981256514,-1.5465772710654102,3.1798879280608707,0.02827744408004508,0.034099409287473244,0.3353980706107111,-0.20294859496458934,1.6381244780995123,-0.6953564145748142,-4.611169254042869,0.8521602893665361,0.19992212670405135,0.5368539825390236,0.019186385076914732,1,0.7145722084303627,0.9147407192109949,0.07015022043746949,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Actinomyces_sp_ph3,-0.32273429546726795,-0.017043377799265402,0.01443525883975085,2.1302797858573785,3.180749142677986,0.028499295152047823,0.03287140072625401,0.22089044076075057,-0.10146486912059542,-0.5980280462494437,0.43914340493015785,9.644056023975766,0.9356257683506319,0.6568821408840213,0.7365737465533149,0.06577655479373928,1,1,1,0.15114571553837175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_dispar,-2.913265989763038,0.02621552678716378,0.035963414218219816,-0.4086894792606146,3.0630360678776603,0.027713678107263072,0.03253834641947868,0.4652416193358415,-0.9511040435712544,0.9459418084347793,1.1052625033425412,-0.8784456554941102,0.36397284070244973,0.36647410359135935,0.2949279703234062,0.400316445937857,0.8189388915805119,0.804586404927397,0.7467166184729792,0.6004746689067855,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruthenibacterium_lactatiformans,1.6967193162324394,-0.012482309955268694,0.004672753820861309,-1.217780259776954,3.0632582198511535,0.02738777709272499,0.032464814854833574,0.4234650947543915,0.5538936630405531,-0.45576206907950806,0.14393286521902338,-2.875751212702107,0.589052660366068,0.6560808251941977,0.8877607664666836,0.012998921432744349,1,1,1,0.05849514644734957,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Roseburia_faecis,-3.1700003022742185,0.01069253391294885,0.04895914153690434,1.5464660541260185,2.846027945319006,0.025536778846726352,0.030340521891603994,0.38818346137421017,-1.1138331608753402,0.4187111450949329,1.6136552202964114,3.983853533201457,0.28288099651395016,0.681360985999973,0.12743745098782516,0.0011980319260502124,0.7274082767501576,1,0.5666970338750388,0.013368968652989114,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Actinomyces_oris,7.8053287184990925,-0.07096422647097035,-0.08455353991340687,0.6258317088224055,3.1287896300156377,0.02860974307059315,0.031581603025750686,0.3484894804473225,2.494679937449192,-2.480421662503909,-2.6773036138939643,1.795841033764019,0.03724956455939566,0.03808661395050542,0.028042951148851407,0.11025147720190719,0.5248470887627191,0.5985945077082686,0.5047731206793253,0.22050295440381437,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_fragilis,-5.4497796468591515,0.04158710658723535,0.0472140456622673,1.2009709466533658,3.13153239264973,0.028059133886677464,0.03243858793409767,0.24966873465432163,-1.740291641130957,1.4821236733533316,1.455490163696012,4.810257673297251,0.1801828267298987,0.23491890392242348,0.24154373562146503,0.017108404696062344,0.6692504992824808,0.7145722084303627,0.705197397496923,0.06566961452973114,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Romboutsia_timonensis,-2.195926251988581,0.0162128794260939,-0.0029633620085483775,1.6619150431726035,3.034025882790526,0.02786857955674916,0.03247079832233253,0.5494503503241618,-0.7237664861213682,0.5817619585913734,-0.09126236993410346,3.024686474750841,0.4775900983750656,0.567227256773712,0.9281920013154937,0.006693071043986455,0.9160334673751258,1,1,0.042922545544815414,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridiaceae_bacterium_AF18_31LB,-3.292178534539884,0.09679854325770522,-0.02696925033750129,-2.668059098131299,3.2083185422892075,0.028729672555196782,0.03304750931638685,0.20899101160082223,-1.0261382999054829,3.369288079136,-0.8160751262464548,-12.766382045307072,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Blautia_massiliensis,2.3266201652518985,-0.024652559216791697,-0.014018083025916932,0.5620934256559491,3.0071195411359475,0.025601195587867682,0.03582369297555853,0.5759862386645559,0.7737039161313193,-0.9629456222925175,-0.3913075917516674,0.9758799567142129,0.44698597344956514,0.3455904975762736,0.6991715360631872,0.3392771256428928,0.9076302281449016,0.7932087550549868,1,0.5257672013273967,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,0.5743984683858616,-0.02474589656222251,0.025679619208660093,1.1086669181082502,3.563413033129438,0.031994410626842905,0.036853444814345514,0.5497701896461935,0.16119334554979078,-0.7734443634808206,0.696803767952354,2.016600643301043,0.8736427709116901,0.4487760893398396,0.49436344752387895,0.05809505897454063,1,0.9211719728554603,0.9072741249509083,0.13731559393982332,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-5.097908522303552,0.0339406150147379,0.09414178364045162,-0.08379375342656921,3.2057306080151244,0.028982890612052094,0.032436485535055536,0.3052863431393682,-1.5902485722154918,1.1710569338665002,2.9023422879370964,-0.2744759315627689,0.16288190824190385,0.2859737073503184,0.0272510965194949,0.7929245600703682,0.6687446362456997,0.7872687943526413,0.5047731206793253,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Escherichia_coli,2.1725218673489226,-0.021568477056585846,-0.02480945157335123,0.7884601471186766,3.4405035469968017,0.030686359834036708,0.03618642411076966,0.7427680781757731,0.6314546221716022,-0.7028685439796778,-0.6856010833622972,1.061515929784062,0.5361424983235721,0.4916515776303355,0.5022078789578965,0.30330396582012653,0.9650564969824298,0.9715551064640413,0.9072741249509083,0.48611731508157263,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Enterococcus_faecium,-3.5343082205642986,0.010638994059031948,0.0163526185725107,3.5721068543759165,3.198139283839493,0.028285523335297987,0.03338098316399994,0.297219781351367,-1.105113913713358,0.3761285917505145,0.4898782786645526,12.01840213371615,0.31942979606074134,0.7222525899364467,0.6449561879557916,7.036932602406693e-5,0.755015881598116,1,0.9928930788266791,0.004116605572407915,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Schaalia_SGB17158,-22.368645164663533,0.18721248254311842,0.23367496089794046,7.053798036231164,3.2083185422892075,0.028729672555196782,0.03304750931638685,0.20899101160082223,-6.972077388769197,6.51634585056398,7.070879643630844,33.751681386681284,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_saudiense,-0.09166670536078247,0.011675410694328906,-0.014190394009682958,-0.844174956657657,3.0200187226797452,0.026932280405927395,0.03250743864104378,0.44220998009441914,-0.030353025520134556,0.4335099188912099,-0.4365275950030162,-1.9089911911925002,0.976284493949088,0.6723350107958522,0.6702048869841362,0.08046190026063807,1,1,1,0.17338476992942592,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_rubneri,212.27787019657623,-0.6743905320542452,-3.062788005357655,-119.00919320515413,3.2083185422892075,0.028729672555196782,0.03304750931638685,0.20899101160082223,66.16483600319536,-23.47365883682018,-92.67833094577415,-569.4464670684714,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_SGB6173,-5.532737869522646,0.03255573159969609,0.12105008902149786,0.10518471792012174,3.3688256054353523,0.02930461850069776,0.03535300660246125,0.38055427893205357,-1.6423343080140391,1.1109420038660773,3.4240394426048746,0.2763987261299512,0.1614431634035078,0.3171399199433769,0.018756039773202133,0.7933029358496702,0.6687446362456997,0.7888672783201193,0.5047731206793253,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_xylanisolvens,3.3687059034854436,-0.03434369363499419,-0.046545449719819706,1.9805898108261106,3.1455883516758774,0.0278425078069459,0.033722937330486286,0.30006145784535654,1.070930308376395,-1.2334985725110017,-1.3802311840060737,6.600613837738709,0.3331492868005645,0.2722096690434835,0.22603516092047835,0.0011997792380887668,0.7795693311133208,0.7674344886286161,0.7020532138415109,0.013368968652989114,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridium_perfringens,13.468700068290254,-0.10924721622313109,-0.17840151733361498,0.7190425413646417,3.1725749121078293,0.029510774179237156,0.03234815522502715,0.4091132456420559,4.245352888875294,-3.7019434176685873,-5.515044554861945,1.757563581780853,0.005407758018005734,0.010065172615767292,0.0014937918705753303,0.12933040506726173,0.5248470887627191,0.5985945077082686,0.3495472977146273,0.245969174430718,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,7.145963199880259,-0.05319921463911224,-0.08169738694940466,-1.730270005907296,3.1800830256356267,0.028517702331030466,0.03284208500378113,0.22499202443258032,2.2470995701289724,-1.8654803960565052,-2.4875822268896384,-7.690361515129074,0.15366071576361756,0.2031075130669706,0.1306657394808071,0.016491444221485806,0.6687446362456997,0.7145722084303627,0.5666970338750388,0.06540674487843523,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,-3.402803619796905,0.029025329927484102,0.028490723770299167,0.012977871743653304,3.051110986759766,0.02735440889846185,0.031943558304483775,0.2698965699565084,-1.1152670730639764,1.0610841577759778,0.8919082682876958,0.048084611618979006,0.3015546155069357,0.32388362925087955,0.4020592999295279,0.9629919688703183,0.746081519262134,0.7888672783201193,0.8763746460103732,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Roseburia_sp_AF02_12,-7.694800346896197,0.08066645747256107,0.06980668839866287,-0.6981319851982175,3.1542880538033717,0.028255283243126334,0.032582153324529496,0.2271309387071836,-2.4394729383126488,2.854915902928873,2.142482349259245,-3.073698322086569,0.13486405347697786,0.10391616405841822,0.16542197267863287,0.09154459829503583,0.657462260700267,0.5985945077082686,0.5692462001000014,0.18957023009768484,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_naeslundii,0.43731985556834163,-0.016217658435703795,0.031016075697799822,1.197116285556728,3.1614685118784642,0.028310161564607524,0.032673500019173594,0.2482256404356488,0.1383280756791398,-0.5728564423305377,0.9492731320366304,4.8226939145195775,0.9026518519688469,0.6245613584537038,0.4426751839471801,0.0404071970750972,1,1,0.9072741249509083,0.10994516413456679,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_disporicum,-19.33716727999132,0.21718773642850692,0.15557373752733966,-4.410857981350407,3.2083185422892075,0.028729672555196782,0.03304750931638685,0.20899101160082223,-6.027196808890995,7.55970107251434,4.707578293962301,-21.10549132024515,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_mucilaginosa,-1.6896570316226902,-0.004114385848887633,0.030405640817875532,1.261740949483762,3.2392816190648572,0.029112909957245976,0.033894018373364455,0.34920279481107114,-0.5216147375634708,-0.14132513221556522,0.8970798470378403,3.6132040414120983,0.6206250883363682,0.892238726735104,0.4042321520889504,0.011187890163689401,1,1,0.8763746460103732,0.0557014106021983,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_vestibularis,-3.6929190972161865,0.012328181644500601,0.041697352412834975,2.136945113929113,3.1256272016049653,0.028072117236510704,0.032146032072361864,0.22947306311041,-1.181496979332636,0.43916109143582943,1.2971228398880692,9.312400701693388,0.3028509656832881,0.6832261188946185,0.2643471845290112,7.400048804784902e-4,0.746081519262134,1,0.7280309834210306,0.011445447740132822,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Enterocloster_bolteae,-3.527305600360493,0.018857616205208837,0.021689075186643883,2.7966912423481154,3.339196314532565,0.02911446516534477,0.03651307201095442,0.5175945896559481,-1.0563337007199172,0.6477060834919695,0.594008501397441,5.403246668801374,0.3156670342704172,0.5317631103364455,0.5657009575490202,3.000367672943796e-4,0.755015881598116,1,0.9388228657196505,0.00723368294754403,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
