taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Erysipelatoclostridium_ramosum,-0.3515902883214846,-0.03678993139605188,0.011638016895963249,-0.6318726380459035,1.0030753347146497,0.023695947349643975,0.013220096926314972,0.4226756996987722,-0.3505123455373403,-1.5525832689109447,0.8803276527267703,-1.4949348602160462,0.7294457340123971,0.13546418348515926,0.38864563956012343,0.14980780867659452,0.9828321468798613,0.3068923094885024,0.6095091836973917,0.25026645750055704,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruminococcus_torques,-1.4250255819665032,-0.012436056879261444,0.01665198520194542,0.015666921292583097,1.3227900347239967,0.02340307655150876,0.02200685770819871,0.6151497369849798,-1.0772878117908093,-0.5313855574454253,0.7566725528352775,0.025468467839019234,0.2920614721360043,0.6000358147177685,0.4566103660125026,0.9798918840018681,0.5623193728075238,0.8348324378681996,0.6835804309894775,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Hungatella_hathewayi,-1.1262283719549415,0.011022968697832179,-0.015511640263416537,-0.06313318950211813,0.932065483287477,0.01896828629605168,0.01295081992644375,0.3352018333848511,-1.2083146432830394,0.5811262296334408,-1.1977342246681966,-0.1883438072656178,0.25226118673593556,0.5728698882134564,0.2561921518187799,0.8540368011301854,0.5211901887360925,0.814748285459138,0.4586376983608927,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Enterocloster_lavalensis,0.6451495263157805,-0.08730004801373115,-0.021600055399995537,2.090910635571028,0.8605729151546256,0.01731144501719374,0.014089947051607061,0.2584469043741196,0.74967444937523,-5.0429093543043155,-1.533011821895519,8.090290888314497,0.4951351774016232,0.007267191328724925,0.20004592163320156,0.001268544267818906,0.7567295208167751,0.05315431371867373,0.3969903561092992,0.0072166073902586655,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Flavonifractor_plautii,1.8398709778066733,-0.08760565867345887,-0.00827586355277107,-0.5194423522436585,0.8687526691206567,0.01687249260648491,0.01301866351491573,0.33272563103916514,2.1178305899986163,-5.192217932268514,-0.6356922539160227,-1.5611732424140026,0.046911332641367876,4.4252906304199876e-5,0.5321842633311227,0.13416774106539295,0.2034812072283989,0.003170313147770291,0.7527026044904276,0.23207393049149053,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Faecalimonas_umbilicata,0.9466361635215496,-0.0887773554580763,0.009882098948167191,-0.431937307687912,0.826800496717018,0.01738123854237524,0.01329732326507025,0.3439625048173467,1.1449390358137952,-5.107654166395464,0.7431645265123201,-1.2557685841870534,0.27287653955465874,2.0102756727773919e-4,0.47059992325886324,0.2313013100446238,0.5415224350852142,0.008577176203850205,0.6963790771923063,0.3567056347676126,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Blautia_hansenii,0.1744878358802481,-0.03838952793370669,0.015296370669724139,-2.1051284232586105,0.9758596673907246,0.02382811914067508,0.012307318716734243,0.38418595523463156,0.1788042294511439,-1.6111018963378854,1.2428678432553866,-5.479451798213077,0.8606531817400096,0.12946606206205646,0.23433037466498718,8.11603488569934e-5,1,0.3023503151704974,0.42848982795883367,0.0014840749505278792,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Enterocloster_aldenensis,-0.3559630923480768,-0.05052251222471717,0.04066978851305084,-1.5112392124990297,1.0695215847381039,0.02337736339224655,0.013030702428703805,0.4494329734382188,-0.33282459879969817,-2.161172386167112,3.121074150497378,-3.3625463680109173,0.7435877443614968,0.046187262922252365,0.006582673173013658,0.003961090522837043,0.988150992723665,0.16943167512034965,0.056172144409716546,0.016623593013873495,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Oliverpabstia_intestinalis,-1.4242457516426876,-0.0237616939117439,0.05188315806451366,-1.185703950461621,0.9200120882513307,0.0189867046132094,0.014199612266315883,0.33775974811899384,-1.5480728675530286,-1.2514912090227839,3.6538432945517916,-3.510495128756117,0.16553157894721818,0.25095547050232997,0.008136388549877938,0.009852814960112167,0.3915703991730839,0.4689386894058136,0.06311865056875006,0.03192810923783183,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Sellimonas_intestinalis,1.290196609402542,-0.04091252620843806,-0.03818020104794116,-0.8759996945880626,1.213928481420385,0.027598806111273477,0.020114144090023593,0.5377828294360472,1.0628275299158627,-1.482402030127174,-1.8981767693947338,-1.62890975062683,0.30467232829793056,0.15893647948372047,0.07708626916671195,0.1241481136954298,0.5735008532666929,0.33350605531010197,0.22173129108627257,0.2207077576807641,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Schaalia_odontolytica,-0.3443351829788071,-0.12852202637403137,-0.0014071670652987115,2.2276532183893885,0.8465174082912291,0.016349621230812163,0.014406118962990561,0.3358006021949573,-0.40676680669081383,-7.860856503013133,-0.09767842879221915,6.633857127796542,0.6948444325537686,4.9536142933910796e-5,0.9245905740890166,1.6352360544913842e-4,0.9512308809292233,0.003170313147770291,1,0.0019028201361354288,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Blautia_producta,2.566854038332302,-0.054951667794126045,-0.07147881799693981,-0.19611043011489307,1.3511894030419607,0.022258464165084726,0.017604993536249797,0.6070633681029562,1.8996996516946405,-2.468798717942311,-4.060144518074397,-0.32304770872228494,0.07198987875714473,0.022693146405237303,6.112204485859234e-4,0.7500122880340148,0.2511567391208423,0.11856011183144385,0.0231887216848729,0.97463525754674,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Streptococcus_salivarius,-5.073103554457753,0.04723162092053766,0.017591349328038013,3.3421394674390554,0.8827364779340472,0.019518595310634913,0.014850181838808343,0.4847550493543989,-5.747019276161357,2.419826845572387,1.1845881430263776,6.8944912938816145,1.5423342800058587e-5,0.025720684434608086,0.2507872851549052,1.4163689538393623e-6,0.003948375756814998,0.12423575877848433,0.45365394745867965,1.8835671596990542e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Clostridium_spiroforme,2.0335395709457993,-0.22339756357169196,0.052275131013711,-0.38542870302733245,0.8039925439183295,0.016519752337738124,0.011452459864785521,0.23720515417268048,2.5293015293837957,-13.523057670868173,4.564533002595246,-1.624874907847695,0.04472184075606138,1.013995994544206e-5,0.0038325275031576896,0.1553147518814183,0.19739295230261575,0.0025958297460331676,0.05208340261240216,0.2565198482686651,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
GGB3433_SGB4574,0.5812270430614079,0.09713756509332781,-0.03408501270273804,-3.4038382654465176,0.8390317199042503,0.01827045158334113,0.010550137550270657,0.24650479460023803,0.6927354821909917,5.316648285907568,-3.230764768736462,-13.808405921542391,0.56010210324273,0.033604178097898854,0.08392118874048439,0.005203705023272188,0.8100911775714061,0.14580795920444248,0.2289480304886683,0.01930649979648812,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridium_scindens,-0.17854139110918119,-0.017804523895799406,-0.012584270604374802,-0.7294063360167514,1.0235211915214097,0.02023490415009098,0.01442748437784982,0.4684412330509327,-0.17443839227577587,-0.8798916843754535,-0.8722428855092118,-1.557092511404615,0.8635814895966542,0.39118699704677784,0.3952286113037774,0.13786861195800817,1,0.62436115582891,0.6095091836973917,0.23519202806024347,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Fusicatenibacter_saccharivorans,-0.6919715185033892,-0.006786529440074755,-0.016725159326036798,0.07045182954459026,1.2087288035522812,0.031890221507029,0.022769350112270242,0.745857388869256,-0.5724787201808907,-0.21280910320986388,-0.7345470662785288,0.09445750701940155,0.5728022720477935,0.8334354199042617,0.47037302556571614,0.925600775936287,0.8238055148552537,1,0.6963790771923063,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridia_bacterium,-0.5704448113164803,-0.023129876816955643,0.01929816042163698,-1.2801083275328582,0.8237210360173974,0.016191341266431347,0.010627095950674601,0.19045741162901117,-0.6925218446217175,-1.4285337104783034,1.815939228478684,-6.7212313586743475,0.5267137603874431,0.22633493000147606,0.14355281794882854,0.0025517405618387624,0.7839460619720083,0.4389525915180142,0.30318200778514937,0.011665099711262913,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridium_innocuum,-0.27628838714238524,-0.03518481487131989,0.010711296078494836,-0.6010682407454873,1.0854828674984978,0.028696439272172514,0.01653741716960418,0.5292247292430026,-0.2545303987884153,-1.226103856914376,0.6477006638123775,-1.1357523704632035,0.801561695188663,0.23373152001297437,0.5241971886698359,0.26885653781483954,1,0.4498892415287326,0.7455248905526555,0.40486631576822896,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerostipes_hadrus,-3.132036308330043,0.0400902687767406,0.01957206785621825,0.22227252452844437,1.803225422680242,0.027340190947234878,0.029950966817713743,0.7175469125172587,-1.7369078036148746,1.4663492604756383,0.6534703195171264,0.3097672370280016,0.09778165461071697,0.1581008256743138,0.5208958451464155,0.759942413659681,0.2720880823950385,0.33350605531010197,0.7449683595390076,0.9814724235764684,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Solobacterium_moorei,0.8847960294057637,-0.05451885743169528,-0.0543061553935748,1.3642613456923611,0.7962386056931925,0.01705923790885719,0.010325672470733252,0.1673912041186689,1.111219706102387,-3.1958553906671874,-5.259333525007537,8.150137594596627,0.382160603940345,0.085534765815901,0.034303124170275,0.014722979462796203,0.6436389118995284,0.23488250701292965,0.1372124966811,0.04416659979646245,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Gemella_sanguinis,-2.3285206299912637,-0.05065747183085312,0.0624527929143161,-0.18806919691423998,0.8265829461346601,0.0173493688333042,0.011993595409071222,0.2950425864227252,-2.8170441222869367,-2.9198452299665223,5.207178563575742,-0.6374306814297716,0.022596516020712113,0.019295849463022523,8.152284967338129e-4,0.5416532342012972,0.12307889577238938,0.1051007970751865,0.0231887216848729,0.7390628932062202,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
Streptococcus_australis,-4.119683807154309,0.021958778902836096,-0.00969227175219274,3.1545322277026324,0.8325400644349933,0.018733596398037167,0.01187322713854964,0.2726987239879828,-4.948330997079581,1.172160349581186,-0.8163131757771365,11.56782907367636,0.0016593869742020527,0.2794764148839812,0.44121130855185553,8.129868338143991e-6,0.04746864545870073,0.5003214140580362,0.6644123234663236,3.654279676568802e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Agathobaculum_butyriciproducens,-2.011828005819381,0.008236524813080829,0.024276891602704343,-0.3108359784362387,0.8615090534968248,0.015927662536266658,0.01309906415211931,0.3053400677381706,-2.3352372185219243,0.5171207510409381,1.853330231898785,-1.017999310535232,0.03204584200521438,0.6117346460140234,0.08127324864626394,0.3229482593916545,0.15478746327046947,0.8419573622558603,0.2270769480168585,0.47242716802436313,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17157,-1.8923953376608789,0.019140385527818615,-0.045177965674298805,1.6589131634818004,0.8543122629182189,0.01696461007455482,0.012524459996773558,0.24364418327647552,-2.2151096499501293,1.1282537850090193,-3.6071787275409206,6.808753409061881,0.06232545083768694,0.29639281040786797,0.008656635696906221,2.5120135832661e-4,0.23463699138893906,0.5197024620850287,0.06517937465905861,0.0024511421711316678,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Turicibacter_bilis,-3.984740700164612,0.08921457307729119,-0.030597864021410074,1.4593104553412786,0.8349154899341983,0.01793782231835774,0.010802776551441323,0.2534271845069016,-4.772627587109037,4.973545366540293,-2.8324073793165385,5.758302757380541,0.0030860918588862486,0.002517910953700328,0.0298631797776447,0.001195440833151692,0.04746864545870073,0.02802544365857756,0.12627793333691067,0.006955292120155299,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Alistipes_finegoldii,0.18787213462972763,-0.14532603392133303,0.060936872360594516,-0.7639026160520556,0.834728521138911,0.017920447465019435,0.010477099436041552,0.18409610326301404,0.2250697440808578,-8.109509218729512,5.816196814069527,-4.14947737900071,0.8590645897243023,0.07810856318491041,0.10839654877382751,0.15055091584017882,1,0.2240774568731967,0.2569399674638874,0.25026645750055704,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_sp_ph3,-0.691882070808973,0.003911292002323474,-0.023488876439071688,-0.1336253944915835,0.9227235095134688,0.018200572537379726,0.014338746132907608,0.38145022455420724,-0.7498259919418188,0.2148993936476775,-1.6381401986861608,-0.35030886309674786,0.46671334880373283,0.8331802585847332,0.12535678697191316,0.7317177144548435,0.7241128320833673,1,0.2742849355966647,0.9557129331655098,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Veillonella_dispar,-4.873080779194439,0.04646182853290503,0.05767012033107103,0.22330047436025144,1.1996901324535583,0.02682199203071334,0.017047865519720463,0.521853510903787,-4.061949537942943,1.7322288545795739,3.3828352449378456,0.4278987679387691,0.0028336473330789432,0.11727401719856523,0.008090505925987514,0.6787816910719122,0.04746864545870073,0.2823096701177774,0.06311865056875006,0.8957119222392244,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Ruthenibacterium_lactatiformans,-0.12408955793364837,-0.021733871646395675,0.018875982464707505,-2.163325850626634,0.961293033045536,0.023672662074439587,0.017429139600629535,0.4857237075132719,-0.12908608891142384,-0.9181000251704978,1.0830128679459146,-4.453819768654227,0.89864622126936,0.3700748766809552,0.29235602180092335,2.722878620250382e-4,1,0.6034341938237231,0.4945334316330371,0.0024511421711316678,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Roseburia_faecis,-1.8127235860355289,-0.005135974468693182,0.051182715495550174,-1.8493140727389064,0.917901445791735,0.018350951504990224,0.014848087533781126,0.3694111503289119,-1.974856444933438,-0.27987510442150876,3.447091443871377,-5.006113299753773,0.07652431895088165,0.7852771559219505,0.006256599361121546,5.325150345015134e-4,0.2511567391208423,1,0.055230670222314336,0.004131025722193558,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Actinomyces_oris,0.9937283565984609,0.012585998187621633,-0.0819364303420811,-0.06437333028122484,0.822052633370365,0.01731766222364904,0.010936021720035136,0.24491250036244236,1.2088378727335694,0.7267723567465223,-7.492343416982337,-0.26284215867283095,0.26123798436763757,0.48808350738099915,6.978171886512148e-5,0.7993145972242217,0.5265899527410647,0.732237193889065,0.00893206001473555,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
Bacteroides_fragilis,-1.106663520491311,0.01651363363297642,0.00279019416421784,-1.4879298987738967,1.218400992858653,0.023244979874300218,0.01633916526504066,0.5411420988771389,-0.9082917093614805,0.7104172050169847,0.17076724048980338,-2.749610318364302,0.3790942736848325,0.48911156310558646,0.8668502112333996,0.015656958668905235,0.6436389118995284,0.732237193889065,1,0.04586685946791264,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Romboutsia_timonensis,-4.12359565202563,0.04972520632446211,-0.020054593286480325,2.526334735602293,1.1045579201780344,0.02147913060818987,0.01763254492193209,0.456603356745107,-3.7332543424802767,2.3150474398392165,-1.137362381622836,5.532886910011455,0.001998281543717804,0.03518503661040637,0.2732294850332978,5.740869416748805e-5,0.04746864545870073,0.14848169587199764,0.47323574109018773,0.0014696625706876942,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Clostridiaceae_bacterium_AF18_31LB,-8.547498827488663,1.5492343927427772,-0.45831933632792393,-4.679740885918299,0.7775057387550578,0.01628795114148259,0.01011679505726592,0.13314551080618922,-10.993486480466265,95.11536345397951,-45.30281909770993,-35.1475679321271,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_massiliensis,0.4118692796779097,-0.006793339744922411,-0.0425237305981831,-0.2756174229901127,1.2695753652198318,0.03031878976434353,0.022301733928350664,0.6032049236754803,0.3244149902094178,-0.22406368452449676,-1.9067454904986378,-0.4569217063261122,0.7488331741734024,0.824873298493073,0.07032855098162052,0.6524186250869022,0.988150992723665,1,0.21414119346002589,0.8698915001158696,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,-4.092404982331774,0.011767657252198282,0.05593725731530861,1.6647458153907302,1.4303660246583578,0.03124878864346169,0.019695273018397623,0.5841737141054267,-2.8610893378212356,0.3765796295806326,2.8401361719158125,2.8497444770174836,0.009079634702768914,0.7100935999111568,0.009524599988264288,0.009318035968543845,0.06737114912600996,0.94188581128112,0.06773048880543493,0.030842459008746274,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Abiotrophia_defectiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,0.8498925242495382,-0.040262248169155364,-0.0030101597816912166,-1.5862167562295446,0.7810964811192449,0.01637374515859888,0.01128054155418882,0.209052274182669,1.0880762425554835,-2.458951680215393,-0.2668453253978263,-7.587656065599722,0.3262059336663094,0.057302373671031755,0.8002441527847752,6.311883245343886e-4,0.5922604185714554,0.18568870455422948,1,0.004208148229061262,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Escherichia_coli,-0.5862197508949358,0.0264065879757693,-0.03738483817050617,-0.7508073230580635,1.1975590877185092,0.026289516284191013,0.01873807119949224,0.6832635379277286,-0.4895121726408952,1.0044531702414277,-1.9951273411491366,-1.0988546605826335,0.6311224811212184,0.3301101864342728,0.0633487148508273,0.28809202265791567,0.8877327206979776,0.55597505083667,0.20973802400520675,0.4238595275886575,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Enterococcus_faecium,-3.566233734852932,0.07704421537778548,-0.018586968854788742,-0.09766926280686535,0.9004649655364927,0.021752971300286746,0.010596905290371177,0.2557030261218355,-3.9604358540792166,3.5417789282317442,-1.753999714584379,-0.38196365638758073,0.002684551477528519,0.005340897645012393,0.10996693295058023,0.7104797858603338,0.04746864545870073,0.04557565990410575,0.25827096179218845,0.9327324368217715,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Actinomyces_SGB17132,-3.427508061873228,0.027567746600660088,-0.02156406115655126,2.589238070255235,0.7710375576869071,0.01941378140570952,0.011157306493182896,0.2539190281524557,-4.4453192035880384,1.4200091174691252,-1.9327300159520473,10.197101371625559,0.0021526572797603742,0.19337946168367742,0.08934343568037287,7.335784212595887e-6,0.04746864545870073,0.3893058279363166,0.23583319313662773,3.654279676568802e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
bacterium_210917_SL_2_15,2.866533526191353,-0.052712140560323376,-0.027528498183508478,-2.6029445796901802,0.7719930842287405,0.016171929860126832,0.01005020412338419,0.13242913300336767,3.7131595926861998,-3.2594836247892287,-2.739098414872677,-19.655377337734194,0.1674761132317357,0.18950955122934907,0.22284789447542636,0.032361186967374785,0.3915703991730839,0.3881155609177069,0.41042489917776365,0.08157905432552724,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17158,-2.379343481088204,-0.015719584447312532,0.023714094160920192,0.35294705666291254,0.7831666698319094,0.016240899772195054,0.010617716302160211,0.18006254219083193,-3.038106156380328,-0.9679010810857271,2.2334458263963484,1.96013591926774,0.09340912111783636,0.43520429436099517,0.15512926710817468,0.1890380572587343,0.2656906938874198,0.6711584298579203,0.32287066975359935,0.3005822525356272,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_saudiense,-3.57178946579508,0.12344089334996568,-0.03512941611990604,0.629835384989793,1.2293955659445324,0.02517211157762062,0.016888142324703363,0.41665276014393204,-2.905321578129257,4.903875186208509,-2.080123168343981,1.5116553764631664,0.019730073182748883,0.0011879403896714465,0.07110156814102422,0.16907075865266297,0.11442088925077135,0.020274182650392686,0.21414119346002589,0.27568225614701736,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Clostridium_SGB6173,-2.9031970642046896,0.04400322730060429,-0.06325999271056171,1.505294668583779,0.7951388746373679,0.016875252367480463,0.010868500623590826,0.20973869140823598,-3.6511823994628934,2.6075596585092216,-5.820489403409662,7.177000383080817,0.02174876074258521,0.059572576118706776,0.004338530000343591,0.0019960034351035614,0.12103658152395247,0.18817419465913315,0.05208340261240216,0.009620394304160703,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
