taxon,lfc_(Intercept),lfc_ppFEV1,lfc_Age,lfc_Sexmale,se_(Intercept),se_ppFEV1,se_Age,se_Sexmale,W_(Intercept),W_ppFEV1,W_Age,W_Sexmale,p_(Intercept),p_ppFEV1,p_Age,p_Sexmale,q_(Intercept),q_ppFEV1,q_Age,q_Sexmale,diff_(Intercept),diff_ppFEV1,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_ppFEV1,passed_ss_Age,passed_ss_Sexmale
Erysipelatoclostridium_ramosum,-2.137416013098646,0.014042793082275235,0.02554497477268129,-0.3686211362952336,2.17718374679774,0.019877497304764485,0.026751049026738128,0.4774379035790917,-0.981734323638239,0.7064668588288167,0.9549148800538122,-0.7720818425430446,0.33740673898067,0.487662931138224,0.3504847738543875,0.44866819204761554,0.7662810770706535,0.8527637689570043,0.700969547708775,0.6310937206823604,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruminococcus_torques,-0.2071780626373257,-0.009622720808959977,0.007446531747605113,0.37463560899379594,2.831488335711159,0.025053273942545598,0.03479391868510417,0.6295283890635668,-0.07316931524116298,-0.384090352064471,0.21401819711652922,0.5951051858853772,0.9422777872971294,0.7042934466105293,0.8323407325805869,0.5573432162841786,1,1,1,0.7470149914594226,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Hungatella_hathewayi,1.5646239655844567,-0.01772255382661975,-0.03340512530019132,0.3481233219074276,2.367325806730535,0.02149336461594943,0.029150016994888162,0.3616336594564148,0.660924643805293,-0.8245593067112674,-1.1459727555578902,0.9626408184202349,0.5222620757888489,0.4271403062368111,0.2761250837716069,0.35641240487818715,0.9033722392023332,0.7884818629950077,0.60417112346608,0.5274079517272595,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Enterocloster_lavalensis,-3.3913131929902662,0.028068923888572992,0.0011947121492937617,1.8594372898063718,2.375567305848544,0.02196767022673013,0.028663977087233054,0.2821914103615994,-1.4275803445522253,1.27773785744557,0.04167991572341463,6.5892767161966175,0.22659019775147474,0.2704583774582167,0.968751371642877,0.002747226544694305,0.6000344548891425,0.6520254304239822,1,0.016636168320023688,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Flavonifractor_plautii,0.5693448038461709,-0.009899131472811523,-0.005529689861483488,-0.6449730051070232,2.468205943679975,0.023101855112570204,0.030384716537516843,0.4983367435730718,0.23067151479155162,-0.42849941810193404,-0.18198918705250478,-1.2942513539791791,0.8199132185567989,0.6728670943831727,0.8574231171074167,0.21032421539981494,1,1,1,0.34294903912326513,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Faecalimonas_umbilicata,-3.916153546421765,0.020874602827800307,0.04774460347844286,0.8414918712652318,2.318337963012222,0.02243686434893509,0.027496241850354573,0.4566816970235217,-1.689207358418743,0.9303707729904365,1.7364046962595063,1.8426222832002181,0.11500494515373567,0.36913460481866023,0.10611356878880919,0.08830086536807354,0.4807243379815419,0.7440823530202915,0.4259401690373,0.16869419055393153,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_hansenii,0.3311026511009571,-0.00842671871180455,0.01340235892760218,-1.6486814423549963,2.2161395457533546,0.02005107610279228,0.027401920068476197,0.4004652005193526,0.14940514541849487,-0.42026266663219436,0.48910291301158,-4.116915627667187,0.883364871251636,0.6806725616188649,0.6323423747776427,0.001046981192794616,1,1,1,0.010777050719328466,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Enterocloster_aldenensis,0.192156628637159,-0.017763749811851047,0.030454747399042126,-1.1054095058064144,2.716526862746794,0.025650859930914968,0.03001951858005068,0.49787176116405435,0.07073614153141905,-0.6925206351636498,1.014498194494054,-2.220269539332578,0.9444843616454157,0.4985391385664424,0.32544164251130536,0.04119252079745972,1,0.8565504662618071,0.6652975404426112,0.10229564861915852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Oliverpabstia_intestinalis,-1.2842708375681555,0.0015067012033487743,0.045809112807145405,-0.8388548777685267,2.47453827963164,0.022781480890610616,0.029672602168303225,0.35780009228160536,-0.5189941283750649,0.06613710542275418,1.5438185214534192,-2.344479210218618,0.6197644229691706,0.9491179483915435,0.16654328354724143,0.05150426783462132,0.9647314547885226,1,0.4790458493044248,0.1187846177086762,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Sellimonas_intestinalis,5.818490919159067,-0.05645063482936697,-0.07875530113848926,-0.1317695748704866,2.6161127703664264,0.023293411725013008,0.03290507854508641,0.4878236396735247,2.2240979001620405,-2.423459280924012,-2.3934086961858805,-0.2701172394160177,0.04191944703754333,0.02848669837321884,0.030211508973198645,0.790751021009579,0.3125583770417656,0.23524499301754911,0.26669469990133976,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Schaalia_odontolytica,-6.501799382933733,0.04209870285461969,0.037690144052960006,2.255267173571855,2.337408171911304,0.0220492760756144,0.02764845173049838,0.3717312929888935,-2.7816277281246933,1.9093009090298043,1.3631918495958621,6.066928494070144,0.023864547953303932,0.09263094603128648,0.20994815216331184,3.002347983576961e-4,0.2426093695045339,0.41602670498261995,0.526928695625567,0.0040452688620826426,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Blautia_producta,-0.760433387103701,0.023908300732663215,-0.047639801782916685,0.1782761349547714,2.4716316711611794,0.021893795145696796,0.03121390300366338,0.6323597677126989,-0.30766452622224544,1.092012626114407,-1.5262366188978513,0.2819220071504737,0.7615186256506962,0.2878081001480859,0.1426106551082103,0.7808998859158295,1,0.6520254304239822,0.4417069086454491,0.9945789591763798,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Streptococcus_salivarius,-1.9233674514677628,-0.003263870998725832,-0.0031266629383773946,3.188121616784801,2.3615766989993543,0.022644429525703245,0.030780981437726753,0.5450457011895885,-0.8144420853587905,-0.1441357131572282,-0.10157775328583889,5.849273941298082,0.42548255352186537,0.8869111423593009,0.9201561560262723,1.2382450472495322e-5,0.8354865595747157,1,1,0.0010327020730855096,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridium_spiroforme,-4.663964240295545,0.05648710385117291,0.035409697641745404,-1.8872024310891027,2.435470315816255,0.022409376057823747,0.0284949257318824,0.3791870633001852,-1.9150158431442035,2.520690612064215,1.242666781269277,-4.976969453188043,0.1039822407049882,0.045244868402538545,0.26035141261193684,0.002509313206842905,0.4663064788658991,0.29699195669358636,0.5846089846591807,0.016059604523794593,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
GGB3433_SGB4574,-1.7882353047409238,0.03216130484794254,0.014454307946425982,-1.395470535428794,2.3687069427955807,0.02209042823948182,0.027573272925240522,0.2866618005523404,-0.7549415558475223,1.4558932266628144,0.5242144443866341,-4.868003105889934,0.5290746012571914,0.2827002517108668,0.6524339895366862,0.03970250502311025,0.9059371390798204,0.6520254304239822,1,0.1014236142269493,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_scindens,1.6633132386168972,-0.016879722166730126,-0.02972356924652801,-0.3816163107128103,2.403127268737563,0.022891111512713436,0.02985473771987386,0.48054274752422593,0.6921452976107616,-0.7373919854156203,-0.9956064436212235,-0.7941360319740787,0.4981918086244653,0.47094012417284403,0.3334024942102459,0.43806204256915837,0.89186785320184,0.8372268874183894,0.6720554214001807,0.6230215716539141,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Fusicatenibacter_saccharivorans,-3.561307665959528,0.036893317487889245,0.01503494463080684,0.21565954961690828,2.9137428428188845,0.025082082114181545,0.033312990591629,0.7341485509200195,-1.2222450154572189,1.4709033053930385,0.4513237738128762,0.2937546486288753,0.23454904682684016,0.15547674920996163,0.6561737030016266,0.7716988386155104,0.601323757944879,0.5290245786524719,1,0.9877745134278533,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridia_bacterium,-0.24724070757105718,-0.004199765625147266,0.015133751598528679,-0.8980791461728679,2.2688435506175604,0.02101029615366332,0.026626278641211178,0.22471012374808597,-0.10897212701323558,-0.1998908342096359,0.5683765201459738,-3.996611862399535,0.9184724695588968,0.8513168779899565,0.6001683182065277,0.016175623642835407,1,1,0.967607396800064,0.05915656646522663,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_innocuum,-1.7064809681246391,0.011326432761706617,0.02111723768317701,-0.2964215868268717,2.3648453071098032,0.02192139974620315,0.02926862349505137,0.5847008987667699,-0.721603634281777,0.5166838291732894,0.7214974659381379,-0.5069627692587328,0.47849639543596334,0.6107756808089203,0.47856033551651855,0.6174631145912823,0.8696719453931023,0.959255056975973,0.8780968930293711,0.8147966872957128,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Anaerostipes_hadrus,-0.06255598926798253,-0.009723524911556345,0.007137564370283939,0.3590444487554135,2.9074275297928835,0.02402376016838437,0.042483760590754406,0.7315968345595889,-0.021515923828525775,-0.40474616976707295,0.1680068871265898,0.4907681824123163,0.9830473166009077,0.6899602824031295,0.8682651701308266,0.6289319404629287,1,1,1,0.8256747526077423,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Solobacterium_moorei,2.886875477416956,-0.030239210036152923,-0.0818547131241563,0.5531574343560772,2.3643868956548357,0.022063846370806973,0.027465865394122747,0.2025910909573359,1.2209826922667886,-1.3705321152055747,-2.9802342634968237,2.7304134241153175,0.3464977264944714,0.3040704884935025,0.09655835027377228,0.1120387221888529,0.7701823965416921,0.6793532038788943,0.4259401690373,0.2005728173450793,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Gemella_sanguinis,-1.7370369664119965,-0.008621497138695713,0.04125872078542547,0.28935054181944486,2.343733327963925,0.022039584640056103,0.028658575267928126,0.3143635156381268,-0.7411410443700158,-0.39118237841136405,1.4396640586525666,0.9204329619233705,0.47979525933521905,0.7058746884775113,0.18792033509733586,0.3842615927624953,0.8696719453931023,1,0.48710430134261185,0.5621198156982788,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_australis,-4.757462920178024,0.02552429808326188,0.00942350277912014,2.8632232378868014,2.2663378130075844,0.021145996943093555,0.02683244590479541,0.28377575926097964,-2.0991852551162915,1.207051062759106,0.3511980537501429,10.089738620886166,0.07396011894941162,0.2666132601916369,0.7357727100236255,2.0169962364951356e-5,0.4028466053414761,0.6520254304239822,1,0.0010327020730855096,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Agathobaculum_butyriciproducens,-0.4377123398709046,-0.005992332515497798,0.015881836764733433,0.14254446030348586,2.1342627507269207,0.01982037656279909,0.02549646101707847,0.31670023665356273,-0.20508830963845553,-0.3023319207135963,0.6229035768570075,0.45009268641442396,0.8399387152019766,0.766066775772138,0.5416147473977428,0.6583303205091733,1,1,0.9243558355588145,0.8554952388342556,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17157,-0.516442150072087,0.005376179947890013,-0.045106242033571366,1.3783347544390736,2.2535971475296743,0.020729351622745647,0.027175751681484762,0.27060555186290264,-0.229163473444309,0.25935109046010413,-1.6597974018250583,5.093519866648492,0.8252934454988241,0.8028262209966737,0.14091549270327175,0.0014096361388644756,1,1,0.4417069086454491,0.011277089110915805,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Turicibacter_bilis,-3.615005703309656,0.028704177256681025,0.0061791120016477805,0.9318971057658199,2.2973447747893743,0.021200008530033312,0.027303207222867876,0.32895572532314854,-1.5735581976985094,1.3539700805316572,0.2263145113762477,2.8328952318746663,0.16665354021264436,0.22451839433869347,0.8284696521677007,0.029844050377915644,0.5267074851165056,0.5987157182365159,1,0.08839783554606832,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Alistipes_finegoldii,2.121668778951373,-0.03639699901366062,-0.010014489903328089,-0.3187653755647969,2.371846069254996,0.022013208550952287,0.027631790044446287,0.26061922481642025,0.8945221220101334,-1.6534163536140256,-0.3624263895759045,-1.2231076805225505,0.5354073722094712,0.3462877626045048,0.7786460794504976,0.4363230249741729,0.9077105118253287,0.7207290018435222,1,0.6230215716539141,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_sp_ph3,-0.6036860148925974,0.006711846631623251,-0.020984603497031195,0.2911921436199909,2.3990628985778004,0.02288676739260861,0.03021857181450366,0.3892851691622022,-0.25163409231599193,0.293263199493646,-0.6944273748555998,0.7480175631829962,0.8052580089123297,0.7739501032734696,0.4996371609652027,0.46776648685602495,1,1,0.8780968930293711,0.6472876791088779,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Veillonella_dispar,-3.3170825940928927,0.01344903093526186,0.06486701489219465,-0.34243702730386244,2.5119101217439948,0.02176652387378344,0.030976226517348698,0.5930180717729799,-1.3205419116627766,0.6178768375349297,2.094090281005174,-0.5774478782409767,0.21924700308053766,0.5519686043051115,0.06574568570452524,0.5777947230875097,0.6000344548891425,0.9125642208861398,0.4020409739756368,0.766401290727474,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Ruthenibacterium_lactatiformans,-0.2969225844470464,0.002078807682710399,0.020836464579895058,-1.8069960912586265,2.1949675331207645,0.01980041077292274,0.028610870108130952,0.5131303559327036,-0.13527424892015935,0.10498810891101255,0.7282709159541961,-3.5215146996596935,0.8938178866857773,0.9174856711646824,0.47532852814090987,0.0022811714591918146,1,1,0.8780968930293711,0.015101571288769279,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Roseburia_faecis,-0.2749168385095551,-0.013189517052143131,0.042034900412648755,-1.3262902748151757,2.35763876711507,0.021783030841893536,0.028694736611698544,0.3738588948073129,-0.11660685357916716,-0.6054950363829447,1.464899329151241,-3.5475691316606137,0.909480204231017,0.5583409502649095,0.1736679005222438,0.005289619516050713,1,0.9125642208861398,0.4849230479333076,0.0282113040856038,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Actinomyces_oris,0.22213021991429593,0.01686207412044712,-0.06481260670364497,0.23642185765485346,2.2535165702692432,0.021011030291167642,0.026462560349197313,0.2682179700546502,0.09857048439087204,0.8025343777423133,-2.4492190418608124,0.8814542053490368,0.9239043842867463,0.44542846550349546,0.03998540144841721,0.4037765608280216,1,0.8030259659781327,0.3198832115873377,0.5839932179207544,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteroides_fragilis,1.9969930932694855,-0.017033028982546387,-0.025137309080999964,-1.2059689176021482,2.2742073076285214,0.020172672995390196,0.02904246584097266,0.5559529571484705,0.8781051254961857,-0.8443615274207205,-0.8655363225231598,-2.1691923787718737,0.39470721748921545,0.41266398533277404,0.401333680067812,0.04777605103034245,0.8011564122351342,0.7824125878925214,0.7964451325376735,0.11118790057970607,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Romboutsia_timonensis,-3.1578580982779765,0.019027696579668546,-0.005071488507588203,2.011235474020668,2.508711313056575,0.023522116273252368,0.029990213679508014,0.5256833920018882,-1.2587570685566414,0.8089279195216569,-0.1691047807056305,3.825944484115344,0.22735680517283915,0.43120101882539486,0.8679735613580112,0.0016531970236442904,0.6000344548891425,0.7884818629950077,1,0.012824801153119344,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridiaceae_bacterium_AF18_31LB,-9.010423677388749,-0.0017315815106694814,0.14574067180743083,5.459254798810322,2.3353677972892264,0.021726719177814637,0.027258311852154247,0.1746752376433819,-3.8582460920492183,-0.07969825064235267,5.346650687610826,31.25374192967164,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Blautia_massiliensis,-1.1740380703909885,0.02308031769490804,-0.02403080734760515,-0.13175773685319253,2.7118715998720506,0.02390126229096453,0.03586849327429884,0.62849048867784,-0.43292539014250564,0.9656526677937494,-0.6699698022951008,-0.209641576486499,0.6694828355136482,0.34520779413877434,0.5101776721278273,0.8359678870392488,1,0.7207290018435222,0.8780968930293711,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_parasanguinis,-8.785111689378597,0.05866609495757323,0.10620915459500616,2.123365843663042,2.1842923965942442,0.021290231498269082,0.026364101943987226,0.5585178998126434,-4.021948573861436,2.7555404910624315,4.0285519613244,3.8017865575576564,5.717192475844296e-4,0.011541154488003344,5.625872670284141e-4,9.768428262995092e-4,0.048786709127204654,0.1477267774464428,0.072011170179637,0.010777050719328466,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Abiotrophia_defectiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Mogibacterium_diversum,-1.2160511599320762,0.012468173902407209,0.00955826355693917,-0.8201201391563109,2.280546645746348,0.021396957690246687,0.026751297023546356,0.23766976666216563,-0.5332279268219495,0.5827077887848766,0.35730093940963065,-3.450670864342902,0.616716417014035,0.585378771198138,0.7354526158225053,0.018224461817386656,0.9647314547885226,0.9307886051349273,1,0.06564789738098123,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Escherichia_coli,3.1710607956815626,-0.01990090991787348,-0.07419054221362276,-0.4638028754449394,2.8947911759929292,0.02631490570265408,0.03492838607800773,0.6739171514122902,1.09543680455426,-0.7562599745841501,-2.1240758747893023,-0.6882194264873269,0.2895412626407678,0.46048417380519746,0.04960193374617789,0.5011717806250613,0.6992694644909109,0.8243632761827311,0.343191757811393,0.6824466800000835,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Enterococcus_faecium,-2.09180031564245,0.014024344582461488,0.003794951799764515,0.4370238167361631,2.454330216718945,0.022379550893349483,0.029543256173261655,0.380770704941998,-0.8522896802529121,0.6266588927228693,0.12845408026482755,1.147734873150848,0.41399930346057623,0.5449223009448222,0.9003363134264987,0.27779422045792085,0.8215800130690505,0.911765418574343,1,0.4310019420438045,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_SGB17132,-3.310027829505268,0.02037217227124563,-0.014925427584321018,2.4059014082820087,2.2245063174176054,0.020615795035569765,0.026565388132598147,0.2642705216914335,-1.4879831104942993,0.9881827131137171,-0.5618373618266906,9.103934078168498,0.17507428509082842,0.35200472735255006,0.5896163245462471,1.7029787119065523e-5,0.527282552744142,0.726719437114942,0.9675755069476876,0.0010327020730855096,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
bacterium_210917_SL_2_15,0.39735128310301066,6.302108473768881e-4,-0.059806016404377105,0.49527853275715256,2.3170912558333847,0.021556027212865703,0.027057305299869296,0.175735310964627,0.1714871100146187,0.029235945991047327,-2.2103463645607757,2.8183210877684397,0.8918795913268991,0.9813931188622924,0.2704760179764276,0.21706402915104694,1,1,0.5969125913962541,0.3514210506482538,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Schaalia_SGB17158,-6.534351121373085,0.049206346886839426,0.04640111532536552,1.6442080423677892,2.3112073172018355,0.021549096459434848,0.026967677028446376,0.20042028378445603,-2.8272457744224275,2.283452903905648,1.7206196616942617,8.203800590044413,0.10564756161805526,0.14984275732443106,0.22746039598467263,0.014535161805499013,0.4663064788658991,0.5290245786524719,0.5486514909383593,0.05472060915011393,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_saudiense,-5.5122242815024505,0.05387735516159641,0.031753887647837493,0.004146420023185856,2.4365054797990293,0.023479011809029733,0.030158162258527212,0.4979406838052897,-2.262348403155291,2.2947028435360237,1.0529118908384112,0.008327136460308263,0.053525831542028675,0.05088989721768641,0.3231416640249094,0.993559892697561,0.3342100701160815,0.3139902818288884,0.6652975404426112,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Clostridium_SGB6173,-2.3718079197648625,0.019834022459009067,-0.06429651135909636,1.7319415864707652,2.3154711131193455,0.021584365789119916,0.02731607672258973,0.2610529205766729,-1.0243306022374088,0.9189068908852004,-2.3537974362886716,6.634446313202932,0.3635818821625575,0.4101418058491692,0.0781904029266726,0.0026782975239877807,0.7805461400097118,0.7824125878925214,0.42567794937397413,0.016636168320023688,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Bacteroides_xylanisolvens,-3.656764729248322,0.036166966298322945,0.06773639881717186,-2.0083456303481473,2.2457547409496534,0.02084437841059636,0.02656202838381903,0.24453057206464715,-1.6283010172793848,1.735094498185528,2.5501214680741513,-8.213065603172089,0.15458455420363632,0.13341210401433443,0.04348349627855008,1.7580171787427324e-4,0.5139434529367649,0.5184885783718985,0.3366117439374507,0.003584956918605657,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Clostridium_perfringens,-1.5317884848317889,0.034612118231719134,0.04223094067064339,-2.885846811803525,2.2762274229230552,0.021186569833940377,0.02667966314681034,0.27732967011925125,-0.6729505450139588,1.6336820213469077,1.5828888257793563,-10.405835086316644,0.5308225424295823,0.16325367856853623,0.17429458447427087,1.4121434345637686e-4,0.9059371390798204,0.5290245786524719,0.4849230479333076,0.003286442902257498,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,0.8338791169191923,-0.01525447320194013,-0.015152977642753898,-0.1817115222791426,2.257203384452225,0.02092545017664368,0.026331338495344796,0.24371433303827716,0.36943020848852615,-0.7289913991416389,-0.5754731247495392,-0.7455922678564968,0.722729336611303,0.4896729454557799,0.5829888992645121,0.48019556872033986,1,0.8527637689570043,0.9673280830617401,0.6609143311419732,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,-6.038614509369205,0.0419245893962444,0.05082270957273904,1.3136720086471316,2.3014571503518213,0.021638722693529188,0.028724933493143725,0.3722314268349663,-2.623822263406507,1.9374798591407367,1.7692890249813726,3.5291808104896134,0.02763718068040498,0.08465091302694269,0.11063049966681968,0.006422197394376252,0.25268279479227407,0.40893460776619905,0.4357139679185514,0.031020425150194725,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
