SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
feces,T0,Phylum,Bacillota,9,9,9,0,42.82155969201108,28.400617587425362,46.39068533160496,18.97269759803388,66.90746562354325,4.4437390413271025,75.36327885863358,0.22813035086989247,Compatible with normality,Mean +/- SD
feces,T0,Phylum,Actinomycetota,9,9,9,0,27.116393084715195,31.342155525405655,12.490736348339814,6.8612706243934,33.23372856441346,1.3666058308416007,83.1710956263103,0.011086141911068353,Non-normal,Median [IQR]
feces,T0,Phylum,UNCLASSIFIED,9,9,9,0,16.47683643196228,9.82161355755812,16.546839615011326,11.412390385716229,20.763554812929,3.9412022370950575,33.99487010047234,0.8116500696468658,Compatible with normality,Mean +/- SD
feces,T0,Phylum,Pseudomonadota,9,9,9,0,9.03273907035354,18.484505142283172,1.5882508159661852,0.4793438363548119,6.6405619838058625,0.01615212819819904,57.36579559776427,2.2010988478666555e-5,Non-normal,Median [IQR]
feces,T0,Phylum,Verrucomicrobiota,9,4,5,55.55555555555556,2.4144122329153554,5.194091794379658,0,0,0.02461360621194584,0,14.905071404403131,3.142911415920644e-5,Non-normal,Median [IQR]
feces,T0,Phylum,Bacteroidota,9,8,9,11.11111111111111,2.1342128554797712,4.206144507000113,0.4664068082991729,0.0858883605957497,1.532247110912509,0,13.053906502749918,4.227520872639214e-5,Non-normal,Median [IQR]
feces,T0,Phylum,Fusobacteriota,9,3,4,66.66666666666666,0.0036528313835190256,0.009171658964264116,0,0,8.204259203873604e-4,0,0.02783021431584208,3.4225441499567028e-6,Non-normal,Median [IQR]
feces,T0,Phylum,Candidatus_Saccharibacteria,9,2,3,77.77777777777779,1.9380117926849454e-4,3.8458897219273707e-4,0,0,0,0,8.811651646972793e-4,1.8362607698162497e-5,Non-normal,Median [IQR]
feces,T12,Phylum,Bacillota,9,9,9,0,49.89538696148717,25.662218197469805,59.718576433761484,34.37607834979921,63.64328834876394,8.547745977880371,81.17682720760682,0.48899384886116126,Compatible with normality,Mean +/- SD
feces,T12,Phylum,Actinomycetota,9,9,9,0,27.47808109594757,28.278928291776303,25.680208714106712,6.8389994164640395,43.13870283102836,0.6633522463633258,87.73759610868042,0.10769639081531102,Compatible with normality,Mean +/- SD
feces,T12,Phylum,UNCLASSIFIED,9,9,9,0,11.737945839749246,6.657371244193481,11.148853121186916,9.16629114469112,14.492825402452603,3.1349787463647463,25.436389922583203,0.5410232034556529,Compatible with normality,Mean +/- SD
feces,T12,Phylum,Verrucomicrobiota,9,8,9,11.11111111111111,8.131965077324283,21.594202310918924,0.19417370801533937,0.04328158859170714,2.8178519771592456,0,65.57872015755117,1.2452027290246336e-6,Non-normal,Median [IQR]
feces,T12,Phylum,Pseudomonadota,9,8,9,11.11111111111111,1.4925892402337053,3.024991756172388,0.02680911927130528,0.008558672170458068,0.5492935179900061,0,8.767760002172196,7.18985831614158e-5,Non-normal,Median [IQR]
feces,T12,Phylum,Bacteroidota,9,8,9,11.11111111111111,1.2610693106819153,2.8174683425972757,0.13557128530725307,0.032213051689866816,0.5696518160242737,0,8.677132957881847,8.531464315130859e-6,Non-normal,Median [IQR]
feces,T12,Phylum,Candidatus_Saccharibacteria,9,3,4,66.66666666666666,0.0029624745761098084,0.005528499107970218,0,0,0.004174075482609833,0,0.016402505576094857,2.4326539871179947e-4,Non-normal,Median [IQR]
feces,T12,Phylum,Fusobacteriota,9,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
