FeatureID,Rank,Taxon,P2H0,P2H12,P4H0,P4H12,P11H0,P11H12,P14H0,P14H12,P16H0,P16H12,P17H0,P17H12,P21H0,P21H12,P26H0,P26H12,P27H0,P27H12
UNCLASSIFIED,Phylum,UNCLASSIFIED,16.546839615011326,3.1349787463647463,33.99487010047234,4.292286322974892,3.9412022370950575,25.436389922583203,12.398461340095414,16.177111627793845,11.412390385716229,14.492825402452603,4.393068955079301,9.948747595873675,20.763554812929,11.148853121186916,18.52485953396863,9.16629114469112,26.316280907293223,11.844028673822212
Bacillota,Phylum,Bacillota,60.711541572306714,8.547745977880371,46.39068533160496,16.778959333557736,75.36327885863358,60.96722496758108,74.7689961595762,34.37607834979921,4.4437390413271025,59.718576433761484,18.97269759803388,63.64328834876394,66.90746562354325,45.4144469186229,30.66162896393091,78.43533511581097,7.1740040791430815,81.17682720760682
Actinomycetota,Phylum,Actinomycetota,6.8612706243934,87.73759610868042,1.3666058308416007,0.6633522463633258,19.00413952095287,3.1250760193046894,12.490736348339814,46.59972937236371,83.1710956263103,25.680208714106712,76.15400844536731,26.361706426584057,2.7484491095249934,43.13870283102836,33.23372856441346,7.1573587286328,9.017503692293015,6.8389994164640395
Bacteroidota,Phylum,Bacteroidota,13.053906502749918,0.380682137720034,0.4664068082991729,8.677132957881847,0.10312856735232061,1.4224656589572873,0.0858883605957497,0.020670000713559105,0.9566228184481752,0.032213051689866816,0,0,2.9357436279814677,0.11123688784311694,1.532247110912509,0.5696518160242737,0.07397190297862952,0.13557128530725307
Pseudomonadota,Phylum,Pseudomonadota,2.818424458104173,0.004823321339074087,10.987740599224175,4.009548981671031,1.5882508159661852,8.767760002172196,0.2559177913928073,0.008558672170458068,0.01615212819819904,0.02680911927130528,0.4793438363548119,0.04208355329568465,6.6405619838058625,0.024425994193592235,1.1424644223713705,0.5492935179900061,57.36579559776427,0
Fusobacteriota,Phylum,Fusobacteriota,0,0,8.204259203873604e-4,0,0,0,0,0,0,0,0,0,0.004224842215441788,0,0,0,0.02783021431584208,0
Candidatus_Saccharibacteria,Phylum,Candidatus_Saccharibacteria,0,0,8.630454487191714e-4,0,0,0.016402505576094857,0,0,0,0.006085690126283584,8.811651646972793e-4,0.004174075482609833,0,0,0,0,0,0
Verrucomicrobiota,Phylum,Verrucomicrobiota,0.00801722743448722,0.19417370801533937,6.792007858188634,65.57872015755117,0,0.2646809238254519,0,2.8178519771592456,0,0.04328158859170714,0,0,0,0.16233424712511613,14.905071404403131,4.122069676850822,0.02461360621194584,0.004573416799691049
