SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
sputum,T0,Species,Veillonella_atypica,30,10,11,66.66666666666666,0.4708821532947241,1.2681671375562837,0,0,0.24812142898973744,0,6.412550641255065,1.06744635581747e-9,Non-normal,Median [IQR]
sputum,T0,Species,Lautropia_mirabilis,30,5,6,83.33333333333334,0.4688301033044399,2.085667381841479,0,0,0,0,11.319834494111802,2.2629236398665614e-11,Non-normal,Median [IQR]
sputum,T0,Species,Actinomyces_sp_ICM47,30,4,5,86.66666666666667,0.4422309012696211,1.5005040639914375,0,0,0,0,6.971751394350278,1.4279183598410764e-10,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_pyogenes,30,1,2,96.66666666666667,0.4401673773500711,2.410896016525225,0,0,0,0,13.205021320502134,NA,Not assessed: identical or nearly identical values,Median [IQR]
sputum,T0,Species,Schaalia_odontolytica,30,6,7,80,0.43476851899703634,1.3354387094137972,0,0,0,0,6.499309608984487,3.7175352088341457e-10,Non-normal,Median [IQR]
sputum,T0,Species,Veillonella_rogosae,30,7,8,76.66666666666667,0.4299176682906353,1.7177165538065478,0,0,0,0,9.280787215763835,4.186747766443238e-11,Non-normal,Median [IQR]
sputum,T0,Species,Veillonella_dispar,30,8,9,73.33333333333333,0.41299529732464507,1.140022625000207,0,0,0.03448499655150034,0,4.559220455922046,7.303033836201204e-10,Non-normal,Median [IQR]
sputum,T0,Species,Prevotella_nanceiensis,30,7,8,76.66666666666667,0.4031020690139944,1.9554616198541537,0,0,0,0,10.730404996876299,1.3186646264287727e-11,Non-normal,Median [IQR]
sputum,T0,Species,Streptococcus_intermedius,30,4,5,86.66666666666667,0.36765892338128026,1.3785717172924807,0,0,0,0,5.979286286955379,5.777807950257573e-11,Non-normal,Median [IQR]
sputum,T0,Species,Oribacterium_sinus,30,13,14,56.666666666666664,0.36000247734541213,0.7096608834714391,0,0,0.30383742233777195,0,2.526981460729647,3.6440061830528944e-8,Non-normal,Median [IQR]
sputum,T0,Species,Fusobacterium_nucleatum,30,8,9,73.33333333333333,0.3542505588694826,0.953999221232461,0,0,0.06011025645332789,0,4.468390446839045,1.2270747319069952e-9,Non-normal,Median [IQR]
