"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Arachnia_propionica","T0",30,6.666666666666667,1.1835542566585924e-5,5.019430242539513e-5,0,0,3.550662769975777e-4
"Arachnia_propionica","T12",30,3.3333333333333335,2.388678446452634e-5,1.3083330677485035e-4,0,0,7.166035339357901e-4
"Arachnia_rubra","T0",30,6.666666666666667,2.5684163252718025e-5,9.892000839882076e-5,0,0,7.705248975815409e-4
"Arachnia_rubra","T12",30,6.666666666666667,7.354520648929551e-5,3.8560255666362e-4,0,0,0.002206356194678865
"Atopobium_sp_oral_taxon_199","T0",30,3.3333333333333335,4.339256095582088e-5,2.3767084463421025e-4,0,0,0.0013017768286746262
"Atopobium_sp_oral_taxon_199","T12",30,6.666666666666667,1.2325545857186218e-5,4.914755058783301e-5,0,0,3.6976637571558657e-4
"Bacteroides_caccae","T0",30,0,0,0,0,0,0
"Bacteroides_caccae","T12",30,0,0,0,0,0,0
"Bacteroides_cellulosilyticus","T0",30,0,0,0,0,0,0
"Bacteroides_cellulosilyticus","T12",30,0,0,0,0,0,0
"Bacteroides_clarus","T0",30,0,0,0,0,0,0
"Bacteroides_clarus","T12",30,0,0,0,0,0,0
"Bacteroides_eggerthii","T0",30,0,0,0,0,0,0
"Bacteroides_eggerthii","T12",30,0,0,0,0,0,0
"Bacteroides_faecis","T0",30,0,0,0,0,0,0
"Bacteroides_faecis","T12",30,0,0,0,0,0,0
"Bacteroides_fragilis","T0",30,0,0,0,0,0,0
"Bacteroides_fragilis","T12",30,0,0,0,0,0,0
"Bacteroides_ovatus","T0",30,0,0,0,0,0,0
"Bacteroides_ovatus","T12",30,0,0,0,0,0,0
"Bacteroides_stercoris","T0",30,0,0,0,0,0,0
"Bacteroides_stercoris","T12",30,0,0,0,0,0,0
"Bacteroides_thetaiotaomicron","T0",30,0,0,0,0,0,0
"Bacteroides_thetaiotaomicron","T12",30,0,0,0,0,0,0
"Bacteroides_uniformis","T0",30,0,0,0,0,0,0
"Bacteroides_uniformis","T12",30,0,0,0,0,0,0
"Bacteroides_xylanisolvens","T0",30,0,0,0,0,0,0
"Bacteroides_xylanisolvens","T12",30,0,0,0,0,0,0
"Bacteroidota_unclassified_SGB1343","T0",30,6.666666666666667,5.140727242635016e-5,2.3281796398547873e-4,0,0,0.0015422181727905047
"Bacteroidota_unclassified_SGB1343","T12",30,6.666666666666667,3.594363049367486e-4,0.001368325901508628,0,0,0.010783089148102457
"Baileyella_intestinalis","T0",30,0,0,0,0,0,0
"Baileyella_intestinalis","T12",30,0,0,0,0,0,0
"Barnesiella_intestinihominis","T0",30,0,0,0,0,0,0
"Barnesiella_intestinihominis","T12",30,0,0,0,0,0,0
"Bifidobacterium_adolescentis","T0",30,0,0,0,0,0,0
"Bifidobacterium_adolescentis","T12",30,0,0,0,0,0,0
"Bifidobacterium_animalis","T0",30,0,0,0,0,0,0
"Bifidobacterium_animalis","T12",30,0,0,0,0,0,0
"Bifidobacterium_bifidum","T0",30,0,0,0,0,0,0
"Bifidobacterium_bifidum","T12",30,0,0,0,0,0,0
"Bifidobacterium_breve","T0",30,3.3333333333333335,2.01172210352503e-6,1.101865575532402e-5,0,0,6.03516631057509e-5
"Bifidobacterium_breve","T12",30,0,0,0,0,0,0
"Bifidobacterium_catenulatum","T0",30,0,0,0,0,0,0
"Bifidobacterium_catenulatum","T12",30,0,0,0,0,0,0
"Bifidobacterium_dentium","T0",30,0,0,0,0,0,0
"Bifidobacterium_dentium","T12",30,0,0,0,0,0,0
"Bifidobacterium_longum","T0",30,6.666666666666667,0.007761721981131086,0.036868111670091123,0,0,0.23285165943393257
