"","Name","p_value","p_adj","time0","time12","Group","Logfc"
"193","COG0234",6.17632176727057e-05,0.0261640970517571,0.00299659453166212,0.00181099810338479,"time0",-0.726538851020555
"291","COG0370",0.000286545402876501,0.0385012823137698,0.00022022629921155,0.000491575479572869,"time12",1.15842618955598
"317","COG0423",8.80798324942589e-07,0.00130181992426515,0.000657429661787413,0.000407157185964146,"time0",-0.691250684288912
"735","COG1250",1.55146699398756e-05,0.0114653410855681,0.00347589463333216,0.00588424676893808,"time12",0.759473400854884
"754","COG1302",0.00026838865596801,0.0385012823137698,0.000569300950736812,0.000238716208071166,"time0",-1.25389498489323
"1117","COG2706",8.89236107468605e-05,0.0261640970517571,0.000455687188657704,0.000697342883383133,"time12",0.613824392749195
"1340","COG3968",0.000106214196421206,0.0261640970517571,0.00139199204754039,0.00215638937175427,"time12",0.631466734971009
