"","Name","p_value","p_adj","time0","time12","Group","Logfc"
"34","ko00360",6.17632176727057e-05,0.00802921829745174,0.0011751010826315,0.00177862233795469,"time12",0.597975346582397
"157","ko04013",0.000582835054956377,0.0259019380124907,0.000144500615985969,6.17838681657886e-05,"time0",-1.22577353955784
"166","ko04141",0.00119547406211495,0.0259019380124907,0.00295487955132342,0.00166686658737017,"time0",-0.82596068499764
"174","ko04211",0.00218312302604318,0.0378407991180817,0.000146623914739114,6.58666932086377e-05,"time0",-1.15449940239286
"222","ko05016",0.00026838865596801,0.0232603501838942,0.000150645929663218,6.50906059777821e-05,"time0",-1.21064044240865
