"","Name","p_value","p_adj","time0","time12","Group","Logfc"
"1262","CO6A1_HUMAN",0.00349170426755227,0.0309779118718051,1.08725491003319e-05,5.46086244549654e-05,"time12",2.32843859298849
"1263","CO6A2_HUMAN",0.00680165181287544,0.0460615263926361,3.81517374433527e-07,1.86462830771696e-05,"time12",5.6109955048045
"1264","CO6A3_HUMAN",0.81600255390599,0.893980787689009,2.7173630738068e-06,5.17606049883616e-05,"time12",4.25157523422556
"1265","ADT1_HUMAN",0.00046012099009299,0.0109932106953017,5.69576972158379e-06,1.89048533495903e-05,"time12",1.73079393313725
"1266","ADT3_HUMAN",0.344651692360131,0.506297235235382,2.14142394520076e-05,2.55913493542222e-05,"time12",0.257085778925161
"1267","FA5_HUMAN",0.845699205144763,0.909991236233052,9.07150790184003e-05,9.50961599700418e-05,"time12",0.0680447043731942
"1268","IMDH2_HUMAN",0.253436105325818,0.40660055254126,0.000440217195753901,0.000370794075188206,"time0",-0.247597309111578
"1269","TPR_HUMAN",0.0612857017805365,0.1653263038988,4.73320059549173e-06,1.69750801363887e-05,"time12",1.84253041455009
"1270","PIP_HUMAN",0.308520769700408,0.465822688933402,0.00403563015542047,0.00449005795472135,"time12",0.153940101465357
"1271","KCRB_HUMAN",0.0174536686390638,0.0766549726331826,0.00017115461126433,0.000312036610714611,"time12",0.866415145823794
"1272","FCGR1_HUMAN",0.760478502270913,0.857900643594511,2.57753771176204e-06,2.473549705762e-06,"time0",-0.0594106450946125
"1273","FCG2A_HUMAN",0.0420948818080113,0.134050905874278,0.000101960896041744,6.11575087490363e-05,"time0",-0.737414412235883
"1274","ANXA3_HUMAN",0.000871820375323296,0.0148049152581706,0.0115844252091147,0.00608603539341056,"time0",-0.928611833974684
"1275","KCRU_HUMAN",0.0491012641855234,0.147972679606524,3.62001600647967e-05,6.83480856751423e-05,"time12",0.916904854296503
"1276","BMP3_HUMAN",0.192517572436471,0.33731518338605,1.4557522970369e-06,1.75023052859425e-06,"time12",0.265780061452686
"1277","ODBA_HUMAN",0.117262000578524,0.250682150843066,3.52265274825328e-06,7.25503997764024e-06,"time12",1.04232129841703
"1278","ECP_HUMAN",0.00993151031434536,0.0556481342472653,0.00158986306139023,0.00097672135275904,"time0",-0.702883566284444
"1279","ACTN1_HUMAN",0.583757072687149,0.719374937966459,0.00563035860359635,0.00469449298020553,"time0",-0.262257461274902
"1280","ACE_HUMAN",0.838991360344787,0.905979916866684,2.3180348797796e-05,2.89670551284973e-05,"time12",0.321510748734994
"1281","CADH1_HUMAN",0.00733417906453855,0.0480340477549219,3.34660414392129e-05,8.42363807496174e-05,"time12",1.33174554107864
"1282","MYH1_HUMAN",0.0470650578489282,0.143282156234275,0.000129567390800786,2.78121865586146e-05,"time0",-2.21991359290127
"1283","MYH7_HUMAN",0.142213241936393,0.282889273214279,2.71906452570685e-06,1.3248173872597e-07,"time0",-4.35924497064107
"1284","SRC_HUMAN",1,1,2.78849105461678e-05,1.35932772614636e-05,"time0",-1.03659131929907
"1285","PEPD_HUMAN",0.383750269517673,0.54303254201115,1.76051664368242e-06,2.50630451460323e-06,"time12",0.50956284564737
"1286","XRCC6_HUMAN",0.00577649287879467,0.0414699422656738,0.000218455183906528,0.000321639857579629,"time12",0.558108855112349
"1287","XRCC5_HUMAN",0.00577649287879467,0.0414699422656738,0.000152224439303593,0.000247821805836677,"time12",0.70310313678035
