"","Name","p_value","p_adj","time0","time12","Group","Logfc"
"150","1.2.1.46 (100%)",1.40515506618989e-05,0.0129555297102708,0.000140358637378904,0.00140399153242055,"time12",3.32234448251544
"334","2.5.1.- (100%)",8.56241181611488e-05,0.0394727184722896,0.00804793646859678,0.00139496133686369,"time0",-2.52839377990412
