"","Name","p_value","p_adj","time0","time12","Group","Logfc"
"557","CISY_HUMAN",0.00466480478644371,0.0366616828808267,0.000431292886699832,0.000261969507506244,"time0",-0.719269025943524
"560","PR40A_HUMAN",0.00409191859319734,0.0339282807840564,4.08240377388119e-06,1.02626636285794e-05,"time12",1.32991443899695
"564","VP26A_HUMAN",0.000380093231797219,0.0098708559718469,3.4619060630753e-05,6.54050873833716e-05,"time12",0.91783627828715
"569","ERLN1_HUMAN",0.00137316162235749,0.0184028698027074,0.000114229988573491,7.22437282699036e-05,"time0",-0.660997195535311
"570","GPC4_HUMAN",0.000734336891337418,0.0136217212793739,4.4515786101468e-06,1.94876004176585e-05,"time12",2.13016751937139
"572","SRS10_HUMAN",0.000877438473362198,0.0148049152581706,6.08743306946756e-06,1.1978715401331e-05,"time12",0.976567291506617
"575","ECI2_HUMAN",0.00181608224493318,0.0215655253458964,7.90993063920624e-07,6.73759814396502e-06,"time12",3.09049743406781
"579","CSDE1_HUMAN",0.00296184122083459,0.0283232790562393,7.32365196959756e-05,1.43398822136059e-05,"time0",-2.35253005990306
"581","STX11_HUMAN",0.00687373926078973,0.0461434668359746,8.51103931104455e-05,4.47187766324248e-05,"time0",-0.928454593870427
"582","SKAP2_HUMAN",0.000608408823609353,0.0127409961016481,0.000189825486134954,8.57210598668935e-05,"time0",-1.14695210993887
"584","KS6A5_HUMAN",0.00602998215296531,0.0424607496668727,1.82863990540217e-05,6.20002046447908e-06,"time0",-1.5604261259321
"591","U520_HUMAN",0.000797897577285767,0.014156736574442,4.02519501278535e-05,8.03076090554727e-05,"time12",0.996478007289338
"592","TIPRL_HUMAN",9.08551186277937e-05,0.0047603300312615,1.39091673130185e-05,2.66516729627422e-05,"time12",0.938190041805886
"600","CRTAP_HUMAN",0.0048304562323763,0.0375192653783922,2.75128205693053e-07,2.30633537963642e-06,"time12",3.06742636508803
"603","RNH2A_HUMAN",0.00412805010171734,0.0340564133391681,1.09848846094128e-05,1.04655001913318e-06,"time0",-3.39180654410407
"606","EIF3G_HUMAN",0.00248663556624239,0.0257858927728573,1.60882004941415e-06,9.51776783578477e-06,"time12",2.56462029767468
"608","CBR3_HUMAN",0.000652269924089163,0.0129684755451225,3.77095155502166e-06,1.35907090936547e-05,"time12",1.84962020893879
"615","RBBP9_HUMAN",0.00105162226598188,0.0162308521827126,3.57481980966695e-06,1.36833121895913e-05,"time12",1.93647506282981
"622","PRAF3_HUMAN",0.000335147110925678,0.00935436305401436,2.29877588619587e-05,4.9905178409057e-05,"time12",1.11832370381229
"632","CBPD_HUMAN",0.00755291453333936,0.0491433099211721,9.04165102345014e-06,1.9899196523413e-05,"time12",1.13805203896884
"634","GLRX3_HUMAN",0.00127362695713335,0.0177328060954721,3.48947837045344e-05,2.1458636262419e-05,"time0",-0.701452996305251
"648","ST17B_HUMAN",0.00218992891452924,0.0241684411185438,3.27374345375642e-05,1.58768066025851e-05,"time0",-1.04402050599059
"650","STK10_HUMAN",0.00711145624518395,0.0466777232444876,0.000150111609889663,8.3553468283479e-05,"time0",-0.845263941234636
"658","UFL1_HUMAN",0.00327413006643062,0.0297661779098784,8.61548377198316e-05,4.63769917042929e-05,"time0",-0.893522567172907
"670","ENDD1_HUMAN",0.00136666351919497,0.0184028698027074,1.53010773927354e-06,6.63939947393151e-06,"time12",2.11741951657188
"702","MTMR5_HUMAN",0.00408621117139509,0.0339282807840564,3.602446948338e-06,1.08742090494787e-05,"time12",1.5938613786438
"724","IPO7_HUMAN",0.00402895506219561,0.033728160269308,1.22108110475581e-05,2.78686122389647e-05,"time12",1.19048213501864
"734","AHSA1_HUMAN",0.000797897577285767,0.014156736574442,2.8788933130532e-05,5.46233328157932e-05,"time12",0.924003016078362
"740","G6PE_HUMAN",0.0025600902736187,0.0259188011554187,0.000139421282709831,8.06666818668737e-05,"time0",-0.789405987313908
"744","VNN2_HUMAN",0.00236749462783337,0.0250827491665221,0.000673116186620085,0.000399632059289644,"time0",-0.752183226318122
"747","ETHE1_HUMAN",0.00663953647017479,0.0452716339456096,0.000117762609152888,7.62162848636438e-05,"time0",-0.627710349960858
"751","ASML_HUMAN",0.0063890841252489,0.0444634176411738,2.12213882749581e-06,7.15630285921919e-06,"time12",1.75369540591147
"756","OXSR1_HUMAN",0.000256288796663285,0.00798040746072625,0.000205803490613345,0.000118423860546839,"time0",-0.797307661219194
"758","RAB36_HUMAN",0.00151573918299473,0.0192627875319735,1.20103848726944e-06,1.51185261501506e-05,"time12",3.65396321529924
"768","BAG3_HUMAN",0.00542565409814579,0.0398615398871154,2.87318686448727e-06,1.14234310891175e-05,"time12",1.9912723069123
"775","EMAL2_HUMAN",0.000154290475084444,0.00602635491564066,5.2565302313639e-06,3.09693322085446e-05,"time12",2.5586575603488
"788","AGR2_HUMAN",0.00403179414570332,0.033728160269308,0.000261553500840937,0.000489804125724796,"time12",0.905098845753891
"798","CYB5_HUMAN",3.22252494026077e-05,0.00283060903943788,2.62207496955005e-06,4.12205832527145e-05,"time12",3.97458407815875
"799","ADH1G_HUMAN",0.000360111510691971,0.00964549799714414,1.48317236385209e-05,5.97622798262397e-05,"time12",2.01054891806642
"801","AL1A1_HUMAN",3.04952263832093e-05,0.00273536317360373,0.000517270605117716,0.00180297524510012,"time12",1.80138847355923
"804","NB5R3_HUMAN",0.000951774418354035,0.0154179762251497,0.00010784314413887,0.000205203631185863,"time12",0.928121796771206
"810","F13A_HUMAN",0.00108971724082543,0.0165885874294548,2.12794734566066e-06,1.23728212105857e-05,"time12",2.53964013840153
"816","KAD1_HUMAN",1.82446092367172e-05,0.00216419676778043,2.64624698033949e-05,7.44923533371557e-05,"time12",1.49314462212898
"821","FA9_HUMAN",0.00509932237899739,0.0388498119512135,2.63665469829465e-07,1.56019929817911e-06,"time12",2.56494977878535
"823","CFAD_HUMAN",0.00378712571418864,0.0327731490379135,7.62666315631148e-06,1.76424499606298e-05,"time12",1.20992703071341
"824","PLMN_HUMAN",0.00403179414570332,0.033728160269308,0.00014473269528103,0.000244318578850816,"time12",0.755372710279134
"825","FA12_HUMAN",0.000800756952014182,0.014156736574442,6.83701560065292e-06,2.01241438350898e-05,"time12",1.55748878390406
"831","ASSY_HUMAN",1.39661133289337e-05,0.00193999057938886,2.41273739527661e-05,6.0511971596602e-05,"time12",1.32654969147753
"835","ANGT_HUMAN",0.00147982763550481,0.0189678336198932,2.63056158403273e-05,8.08316364035678e-05,"time12",1.61954922935238
"851","IL1B_HUMAN",0.0023055607542569,0.0249929480674709,1.39219317440612e-05,4.48437921313739e-06,"time0",-1.63437921967073
"885","DRA_HUMAN",0.000797897577285767,0.014156736574442,0.000340370530582218,0.000573848763897499,"time12",0.753564435776763
"888","DRB1_HUMAN",0.00103816948831081,0.0161385050053329,0.000145146214536716,0.000316403323743388,"time12",1.12425780859497
"898","LMNA_HUMAN",0.00218777544796467,0.0241684411185438,0.000113600041555353,0.000319730104583734,"time12",1.49289122666474
"912","CRP_HUMAN",0.00592153702414871,0.0421063579110003,1.2491654884053e-05,0,"time0",-Inf
"919","A2GL_HUMAN",0.00236749462783337,0.0250827491665221,0.000150206540082985,6.8374893450556e-05,"time0",-1.13540904517844
"923","A1AG1_HUMAN",0.000797897577285767,0.014156736574442,0.00179081778142555,0.000695626798367621,"time0",-1.36423313096695
"929","TFR1_HUMAN",0.00016411931624137,0.00630588911920646,1.9410696406336e-05,8.67971743557736e-05,"time12",2.16079619792246
"933","FRIL_HUMAN",0.00403179414570332,0.033728160269308,0.000376255735545309,0.000176523719193224,"time0",-1.09185152509973
"934","FRIH_HUMAN",3.90410423278809e-05,0.00314772961582421,0.000422396091740693,0.000165940887423462,"time0",-1.34792707950912
"942","ANGI_HUMAN",0.000652269924089163,0.0129684755451225,2.12913081625878e-06,1.10550350718903e-05,"time12",2.37636710360699
"958","PRIO_HUMAN",0.000321048400688444,0.00917522534599081,2.00811229933244e-07,4.07882795362885e-06,"time12",4.34424279878514
"971","ARLY_HUMAN",0.00174170214705017,0.0209741671861505,1.77467213704161e-05,3.80765119776604e-05,"time12",1.10134880812988
"985","AT1A1_HUMAN",0.00123210437595844,0.0175641036696892,0.000196297053596829,0.00036175887275576,"time12",0.881989883528291
"992","S10A8_HUMAN",4.40757721662522e-05,0.0032908073393628,0.0181192356168663,0.0114361309696876,"time0",-0.663923047419081
"1000","ISG15_HUMAN",0.0023658991287412,0.0250827491665221,1.36440555927143e-05,7.69509395721855e-05,"time12",2.49566640365231
"1001","PERM_HUMAN",0.000951774418354035,0.0154179762251497,0.0355045636927989,0.0221974683910526,"time0",-0.677609330574952
"1003","PCCB_HUMAN",6.51669208600044e-05,0.00401280431233821,5.51298993200631e-07,9.87087725341992e-06,"time12",4.16227143501227
"1006","ICAM1_HUMAN",0.00180114583368107,0.0214307650688785,7.89983624003317e-06,2.39971471085507e-05,"time12",1.60296824948385
"1008","RLA2_HUMAN",0.00538277998566628,0.0396707966175359,0.000142092579608866,0.000282614967831021,"time12",0.992006659795065
"1011","TETN_HUMAN",0.000848535361147558,0.0147763898312955,3.34114311430993e-06,1.59599017077723e-05,"time12",2.25603808104746
"1023","KV230_HUMAN",0.00156181219870471,0.0197224191603874,2.10265180322748e-05,1.01172099775174e-06,"time0",-4.3773265631194
"1031","S10A9_HUMAN",0.000209126621484757,0.00717881212717501,0.0476066970122859,0.0293689318679656,"time0",-0.696873740536462
"1034","IF4E_HUMAN",5.26504792879433e-05,0.00367082993162203,6.50185620069932e-06,1.95297548734582e-05,"time12",1.58675028753103
"1047","HYEP_HUMAN",6.28661364316941e-05,0.0039526256095422,0.00011621616266757,0.0002636776692083,"time12",1.18196467059038
"1051","GPX1_HUMAN",0.000797897577285767,0.014156736574442,3.1165521329378e-05,6.58152630562394e-05,"time12",1.07847134862219
"1053","PROS_HUMAN",0.00402895506219561,0.033728160269308,1.12932833711607e-05,2.97285125073054e-05,"time12",1.39638228712316
"1055","H10_HUMAN",0.000665700801382122,0.0129684755451225,1.19606549397271e-05,5.10504817058306e-05,"time12",2.0936281836786
"1057","FES_HUMAN",0.00493853066839029,0.0379637627828767,0.000274387900965212,0.000141680586656845,"time0",-0.953574776817043
"1059","ANXA2_HUMAN",0.000169897451996803,0.00630588911920646,0.00274828917464781,0.00446904719452,"time12",0.701433467782075
"1060","CO8A_HUMAN",0.000554826110601426,0.012050317530131,3.45239136374858e-05,7.50770224175223e-05,"time12",1.12077541551006
"1061","CO8B_HUMAN",0.00109424132717314,0.0165885874294548,2.64304769756658e-05,5.18021745730911e-05,"time12",0.970810200526885
"1064","TBB5_HUMAN",0.00236749462783337,0.0250827491665221,0.00145252906649619,0.000993024139951656,"time0",-0.548666339093411
"1065","INVO_HUMAN",0.000698235929175046,0.0133671897594953,2.26420732760133e-05,0.000104537929688603,"time12",2.20694851979814
"1066","SAP_HUMAN",0.000209126621484757,0.00717881212717501,0.000126038639455429,7.32844782890079e-05,"time0",-0.782286514280746
"1068","CATL1_HUMAN",0.00772670980937454,0.0498397815241837,6.76136000043163e-06,2.33433388489311e-05,"time12",1.78762555877934
"1072","SYEP_HUMAN",6.91786408424378e-06,0.00171321307396894,3.23291001592853e-05,6.11697377636165e-05,"time12",0.919984738832844
"1073","CATB_HUMAN",0.000554826110601426,0.012050317530131,0.000115641431208566,0.000194779190528041,"time12",0.752181184363131
"1074","HS90A_HUMAN",0.000231636688113213,0.00751938009837076,0.00131445864441226,0.00197101219249423,"time12",0.584467948283538
"1083","RNAS1_HUMAN",0.00257585101948085,0.0259188011554187,3.35963336013724e-06,9.56666539029346e-06,"time12",1.50971233962009
"1099","GSTA1_HUMAN",0.00522300384127411,0.0393286678228907,1.764781380239e-06,1.45608629369543e-05,"time12",3.04453447841946
"1107","CD14_HUMAN",3.04952263832093e-05,0.00273536317360373,4.91128081941919e-05,8.49255197923361e-05,"time12",0.790098827286906
"1113","CFAH_HUMAN",0.00466480478644371,0.0366616828808267,0.000135185293456016,0.00024099532764099,"time12",0.834066963923156
"1114","RU17_HUMAN",0.00271719737185284,0.0268705627517831,4.03295895983454e-06,6.68959840997984e-06,"time12",0.730080880910635
"1120","RS17_HUMAN",0.00351007379357965,0.0309779118718051,8.38964840811296e-06,2.55797627390747e-05,"time12",1.60832062596012
"1121","K1C19_HUMAN",0.00158328376710415,0.0197540555897754,0.000882933027338714,0.00224557146728139,"time12",1.34670672274577
"1125","K1C16_HUMAN",0.00538277998566628,0.0396707966175359,0.00133323133358786,0.00334219775861164,"time12",1.32586997136086
"1133","GSTA2_HUMAN",0.00761213712394238,0.0492603413231937,0.000149022349169526,0.000394198962510382,"time12",1.40339526869194
"1134","GSTP1_HUMAN",3.04952263832093e-05,0.00273536317360373,0.00145464378695448,0.00241690892498557,"time12",0.732497200519739
"1137","MMP7_HUMAN",0.00257585101948085,0.0259188011554187,4.54377305689832e-06,1.50757031772876e-05,"time12",1.7302626104729
"1138","MMP10_HUMAN",0.00149005437735928,0.0190580188350471,2.73121492587652e-05,4.98836522101931e-05,"time12",0.869024247617175
"1143","HMGB1_HUMAN",8.85650515556336e-05,0.0047232058298375,6.14368609423687e-05,0.000152129683467942,"time12",1.30812526853353
"1144","RET1_HUMAN",0.00109162812494216,0.0165885874294548,1.64776385243329e-07,7.75235791241287e-06,"time12",5.55605377481895
"1145","F16P1_HUMAN",7.99447298049928e-06,0.00171321307396894,2.42336963656266e-05,9.28789745354653e-05,"time12",1.9383375678421
"1148","CLCA_HUMAN",0.00687555424142264,0.0461434668359746,1.12884617337869e-05,2.89191682199568e-05,"time12",1.35717715270075
"1149","CLCB_HUMAN",0.00213037128685543,0.0237845003670794,2.92530309232948e-06,1.44115631287386e-05,"time12",2.30056880775637
"1158","CATH_HUMAN",0.0043382328003645,0.0349221893754409,2.56631500941012e-05,5.00809089462388e-05,"time12",0.964562477905174
"1160","TACD2_HUMAN",7.05681741237641e-05,0.0040922689712742,4.781433181876e-05,9.40911590149631e-05,"time12",0.976616055981528
"1161","FGR_HUMAN",0.000871820375323296,0.0148049152581706,0.000418723036447346,0.000244540393170888,"time0",-0.775923502344089
"1173","CO4A_HUMAN",0.000283263623714447,0.00833464839628765,2.90543424696024e-05,6.09763199414975e-05,"time12",1.06949527775163
"1174","CO4B_HUMAN",0.000152871012687683,0.00602635491564066,0.000525722048121,0.00104584948755298,"time12",0.992303096315842
"1201","TBA3C_HUMAN",0.00657576611427124,0.0452716339456096,3.05574991588984e-06,9.50591920445166e-06,"time12",1.6372996621906
"1205","RNAS2_HUMAN",0.00501261278986931,0.038237977259118,0.000215827294289182,0.000101488018801515,"time0",-1.08856790505478
"1208","LYAG_HUMAN",0.00738892940569931,0.048233962120483,1.33982357044586e-05,2.94744660003823e-05,"time12",1.13742263821228
"1212","H14_HUMAN",0.00305272204169637,0.0284904824297694,0.000128446019611004,0.000348007920269824,"time12",1.43795795703586
"1217","PPGB_HUMAN",0.000418396666646004,0.0105551069650365,1.832621652114e-05,3.62067647934666e-05,"time12",0.982350302756207
"1220","KAP0_HUMAN",0.00265035667925127,0.0263967921902747,0.000209656444804359,0.000110320187466508,"time0",-0.926330365541726
"1227","PPAL_HUMAN",0.000560855227419458,0.012050317530131,2.13342727116119e-05,7.5709706386047e-06,"time0",-1.49462275135856
"1234","ODB2_HUMAN",0.0065760546776229,0.0452716339456096,7.38056296367971e-06,1.43684243471561e-05,"time12",0.961099094026649
"1236","PYGB_HUMAN",4.96841967105866e-05,0.0035754663488233,0.000102930179019763,0.000181877320031593,"time12",0.821299610274762
"1248","G6PD_HUMAN",0.000231636688113213,0.00751938009837076,0.00101176568735883,0.00156809291279438,"time12",0.632135826622981
"1252","UTER_HUMAN",0.000137394294142723,0.00586182942081776,0.000778151441006175,0.00399376279769427,"time12",2.35962578935205
"1256","PRPS2_HUMAN",0.00147982763550481,0.0189678336198932,1.77496862876642e-05,2.84130420676351e-05,"time12",0.678759776930936
"1262","CO6A1_HUMAN",0.00349170426755227,0.0309779118718051,1.08725491003319e-05,5.46086244549654e-05,"time12",2.32843859298849
"1263","CO6A2_HUMAN",0.00680165181287544,0.0460615263926361,3.81517374433527e-07,1.86462830771696e-05,"time12",5.6109955048045
"1265","ADT1_HUMAN",0.00046012099009299,0.0109932106953017,5.69576972158379e-06,1.89048533495903e-05,"time12",1.73079393313725
"1274","ANXA3_HUMAN",0.000871820375323296,0.0148049152581706,0.0115844252091147,0.00608603539341056,"time0",-0.928611833974684
"1281","CADH1_HUMAN",0.00733417906453855,0.0480340477549219,3.34660414392129e-05,8.42363807496174e-05,"time12",1.33174554107864
"1286","XRCC6_HUMAN",0.00577649287879467,0.0414699422656738,0.000218455183906528,0.000321639857579629,"time12",0.558108855112349
"1287","XRCC5_HUMAN",0.00577649287879467,0.0414699422656738,0.000152224439303593,0.000247821805836677,"time12",0.70310313678035
"1296","AT1A3_HUMAN",0.000214092025846018,0.00722469870270207,0,7.99469557787599e-05,"time12",Inf
"1297","EF2_HUMAN",8.32602381706239e-07,0.00082885567098856,0.000518983781536397,0.000902581423220106,"time12",0.798367631093117
"1302","CO6_HUMAN",0.00202018208801746,0.0229430417687976,3.60203359656734e-05,8.00061591027173e-05,"time12",1.15129942957763
"1305","CEAM1_HUMAN",0.00134060345590115,0.0183236257256237,0.000498183653720868,0.000261734993699169,"time0",-0.928570860878593
"1314","PLST_HUMAN",0.0027663204818964,0.0270429332870167,0.00010829313415402,0.000212708979774846,"time12",0.973939161590756
"1319","SC5A1_HUMAN",0.00186400674283505,0.0217031428361671,9.90268798586187e-06,2.35666801828425e-05,"time12",1.25085645310198
"1322","CD59_HUMAN",0.00134060345590115,0.0183236257256237,0.000253971402264898,0.000470533725328565,"time12",0.889632075759129
"1327","CD99_HUMAN",0.00136666351919497,0.0184028698027074,8.53831320187285e-08,1.21900515543603e-06,"time12",3.83560933280881
"1331","CBPM_HUMAN",0.000728541800169879,0.0135896747479633,1.2355788394754e-06,7.83971373156822e-06,"time12",2.66561390636355
"1348","QCR7_HUMAN",0.00236749462783337,0.0250827491665221,0.00010628702240346,6.20816209857633e-05,"time0",-0.775727322519432
"1351","FABP4_HUMAN",0.000652269924089163,0.0129684755451225,1.18310267786405e-05,5.19291244664577e-05,"time12",2.13396861535341
"1353","ALDR_HUMAN",5.57812894901024e-05,0.00367082993162203,9.39465704647079e-07,1.01540363824356e-05,"time12",3.43406902743238
"1357","ERF3A_HUMAN",0.00782210209050042,0.0499694286487262,2.32777513161026e-05,3.50615073884742e-05,"time12",0.590936325425484
"1358","INGR1_HUMAN",0.00182529413147666,0.0215890729649705,1.29912449426409e-05,3.28838306440259e-06,"time0",-1.98208941619144
"1369","MCP_HUMAN",0.00202043193878914,0.0229430417687976,4.33552051548758e-06,9.86667494679387e-06,"time12",1.18635876928498
"1370","NDKA_HUMAN",0.00103816948831081,0.0161385050053329,6.45214652494585e-05,9.64636055234311e-05,"time12",0.580205533037008
"1371","NQO1_HUMAN",0.000169897451996803,0.00630588911920646,4.36638859261961e-05,9.93218359148024e-05,"time12",1.18567039863647
"1372","GNS_HUMAN",9.41089087005536e-05,0.00484579751438281,9.66442945515218e-05,2.48818346110752e-05,"time0",-1.95759170111214
"1376","RS2_HUMAN",0.000540753040849622,0.012050317530131,3.48131700286158e-05,7.34545908192521e-05,"time12",1.07721947079608
"1377","SIAT1_HUMAN",5.59259206056596e-05,0.00367082993162203,1.3550627792888e-05,4.8902252613577e-05,"time12",1.85154123005955
"1382","TIMP2_HUMAN",0.000608408823609353,0.0127409961016481,1.8600247526099e-05,8.86997115119669e-06,"time0",-1.06832050297416
"1383","LOX15_HUMAN",1.99116766452789e-06,0.00099110370501876,0.000198900316197767,0.000611881456130415,"time12",1.62120660740206
"1384","CD44_HUMAN",0.00687373926078973,0.0461434668359746,5.07061827398085e-05,8.04299817612969e-05,"time12",0.665571723288926
"1388","CBR1_HUMAN",0.00619499199092388,0.0432274382731172,0.000130440735737071,0.000220005447923839,"time12",0.754144765593909
"1396","H15_HUMAN",0.0041050888793832,0.0339282807840564,6.73469022124533e-05,0.000177226196885036,"time12",1.39590838121316
"1402","AT2A2_HUMAN",0.0024679125845843,0.0256362467264731,4.14704028192867e-05,0.000101957623339211,"time12",1.29781568331667
"1406","FAAA_HUMAN",0.00458196308583737,0.0363453725255068,2.11452002221471e-05,9.02490749127832e-06,"time0",-1.2283461721737
"1420","CAN2_HUMAN",1.68383121490479e-06,0.00099110370501876,6.34707468643676e-05,0.000202332892903557,"time12",1.6725671512463
"1428","LEG3_HUMAN",0.00711145624518395,0.0466777232444876,0.000350102697182777,0.000498932933292967,"time12",0.511067724819658
"1432","TCPA_HUMAN",7.99447298049928e-06,0.00171321307396894,0.000152841752523519,0.00025802583300031,"time12",0.755476807231997
"1435","IBP2_HUMAN",0.000188799859322048,0.00675270395048261,1.43046525075289e-06,2.14294357073838e-05,"time12",3.90503750374986
"1436","ERCC2_HUMAN",0.00184731593314566,0.0217031428361671,0.000702638963966515,0.000225249042650248,"time0",-1.64126260729764
"1438","RL7_HUMAN",0.00305272204169637,0.0284904824297694,3.40858920926484e-05,6.307278511663e-05,"time12",0.887842898355796
"1445","RL17_HUMAN",0.000312754884362221,0.00898117752065167,2.06050030990489e-05,4.0380744470003e-05,"time12",0.970672828215269
"1450","K1C15_HUMAN",0.00643943773562937,0.0445686692872702,4.21501245307473e-05,0.000106529271581546,"time12",1.33764110279912
"1457","HXK1_HUMAN",0.000505488365888596,0.0117481790251073,7.29656480963924e-05,0.000136253504879839,"time12",0.901004026626846
"1462","GGT1_HUMAN",0.00602998215296531,0.0424607496668727,5.08676480974338e-05,2.66695302467628e-05,"time0",-0.931555978000569
"1465","TFEB_HUMAN",0.00663337546348301,0.0452716339456096,8.74462149116653e-06,1.29032188432856e-06,"time0",-2.7606649328347
"1466","E2AK2_HUMAN",0.000123336911201477,0.00553903286170243,0.000123647450749143,5.02545057200405e-05,"time0",-1.29890763945811
"1469","A1AG2_HUMAN",0.00466480478644371,0.0366616828808267,0.000173165898599547,7.7958786710447e-05,"time0",-1.15137130652738
"1473","ITIH2_HUMAN",0.00347515568137169,0.0309779118718051,9.83837749977658e-05,0.000208668668137767,"time12",1.08472167666408
"1477","NCF2_HUMAN",0.000188600271940232,0.00675270395048261,0.000795618325518193,0.000431667649997384,"time0",-0.882155527710411
"1480","TYPH_HUMAN",0.0011314544826746,0.016825109315811,0.000134401078459567,0.000208279624885575,"time12",0.631976998909985
"1483","DPA1_HUMAN",0.0024679125845843,0.0256362467264731,2.42240211660815e-05,6.43476886906321e-05,"time12",1.40944995809517
"1486","TCO2_HUMAN",0.000214092025846018,0.00722469870270207,1.93991173689504e-06,1.12220614629657e-05,"time12",2.53227480101391
"1515","NEBU_HUMAN",0.00663337546348301,0.0452716339456096,0.000351199035862206,1.13474213756189e-05,"time0",-4.95185248705374
"1516","FILA_HUMAN",0.00149828452478946,0.0191223364670244,1.64029473178483e-05,5.18914295933509e-05,"time12",1.66154121746991
"1517","ASPG_HUMAN",0.00218777544796467,0.0241684411185438,5.17005604021776e-05,3.43062964226865e-05,"time0",-0.59170653211801
"1520","FUT3_HUMAN",0.00352783825204911,0.03103354621427,3.87547402872101e-06,1.23152646479927e-05,"time12",1.66800294128191
"1527","AOFA_HUMAN",0.00493247224052953,0.0379637627828767,1.89170878636097e-06,7.35801264291375e-06,"time12",1.95962614097163
"1528","ACOHC_HUMAN",0.000540753040849622,0.012050317530131,2.86823272448103e-05,5.77712390728209e-05,"time12",1.01018935072355
"1531","5NTD_HUMAN",0.00583088709224187,0.041710046229893,1.50039228889636e-05,4.02054316454848e-05,"time12",1.42205066522751
"1541","TGM2_HUMAN",2.07982957363129e-05,0.00221836107916066,0.000104422224337594,0.000263415063072674,"time12",1.33490905120653
"1543","OSBP1_HUMAN",0.00369186137073991,0.0323810395997496,6.81872654479544e-06,1.5448529010095e-05,"time12",1.17989523908104
"1546","FBRL_HUMAN",0.00115023688967282,0.0170480519652996,7.42274036439178e-06,1.30257435795659e-05,"time12",0.811341919986429
"1549","PUR6_HUMAN",0.000257863492369022,0.00798040746072625,4.54848499466576e-05,6.78139330898758e-05,"time12",0.576195627032741
"1566","EVI2A_HUMAN",0.00607561354449806,0.0425435400952953,3.62962917718276e-06,1.10436868911197e-06,"time0",-1.7166002715597
"1568","MMP8_HUMAN",6.28661364316941e-05,0.0039526256095422,0.000492758207582443,0.000299828877384345,"time0",-0.716740561488272
"1569","MRC1_HUMAN",0.0047289220599092,0.0369722754588055,9.2332689956946e-06,5.18780928872722e-05,"time12",2.49021202218105
"1571","EST1_HUMAN",0.000312754884362221,0.00898117752065167,4.99569843580077e-05,0.000237771594562827,"time12",2.25081807676023
"1572","FBLN1_HUMAN",0.000257369044009326,0.00798040746072625,1.07344666515728e-05,2.90656197424722e-05,"time12",1.43706315849868
"1573","PGH1_HUMAN",0.00523759225437492,0.0393286678228907,2.55598800556946e-06,7.03648633590732e-06,"time12",1.46097413380414
"1582","GCSH_HUMAN",0.00299795788095067,0.0283232790562393,4.29012241913189e-06,1.03790058728384e-06,"time0",-2.04735055040844
"1585","PTPRE_HUMAN",0.00351007379357965,0.0309779118718051,0.000221805560577582,0.00010396351792537,"time0",-1.09321817597398
"1586","SP100_HUMAN",0.00782210209050042,0.0499694286487262,0.000254110336250949,6.35838274222064e-06,"time0",-5.32065138778237
"1594","KTHY_HUMAN",0.00643943773562937,0.0445686692872702,9.78649009882398e-05,5.33380283950708e-05,"time0",-0.875627035873139
"1596","FCAR_HUMAN",0.00147982763550481,0.0189678336198932,0.00037318916269212,0.000186483507197348,"time0",-1.00085904872558
"1597","PRTN3_HUMAN",0.0011314544826746,0.016825109315811,0.00459931168196944,0.00316120100682813,"time0",-0.540945195502579
"1603","PPAC_HUMAN",0.000283263623714447,0.00833464839628765,1.83917589016687e-05,3.35076491690904e-05,"time12",0.865431014496423
"1613","PTAFR_HUMAN",0.00401073735022956,0.033728160269308,4.66810171752255e-06,2.27060846057973e-06,"time0",-1.03975704569229
"1628","S100P_HUMAN",8.32602381706239e-07,0.00082885567098856,0.00191641126439333,0.000644553763851117,"time0",-1.57203459102263
"1633","CTNA2_HUMAN",0.00014977513098963,0.00602635491564066,6.50080971798944e-06,2.06953545545997e-05,"time12",1.67061563369089
"1638","S10A4_HUMAN",0.0043382328003645,0.0349221893754409,0.000383264607003264,0.000250269952378468,"time0",-0.614855686770049
"1639","MGAT1_HUMAN",0.00158155459790422,0.0197540555897754,6.09196411554402e-06,1.28408436986423e-05,"time12",1.07576064801275
"1640","HMGB2_HUMAN",0.000152871012687683,0.00602635491564066,6.27994649684916e-05,0.000163001036416029,"time12",1.3760569646532
"1642","SYTC_HUMAN",0.00298700109124184,0.0283232790562393,7.06836095553456e-05,0.000107175134939305,"time12",0.600522613505456
"1643","SYVC_HUMAN",1.59777700901032e-05,0.00203053661166354,3.75622330131836e-05,7.49597803046018e-05,"time12",0.996833893293118
"1647","STOM_HUMAN",0.00761213712394238,0.0492603413231937,0.0021889347983613,0.00128623704321818,"time0",-0.767072437362117
"1651","AOFB_HUMAN",0.000966771027487344,0.015441135842023,2.91541892711176e-06,1.96203066544528e-05,"time12",2.75057248073923
"1658","RL10_HUMAN",0.00137721125093089,0.0184028698027074,5.00620646158437e-06,1.18202749228825e-05,"time12",1.23947389522084
"1665","MAP4_HUMAN",0.00166169445798351,0.0203387315523269,2.04278808592866e-07,6.19708901936014e-06,"time12",4.9229792372206
"1677","PSB5_HUMAN",0.00127362695713335,0.0177328060954721,6.1629964134438e-06,1.92154650769644e-05,"time12",1.64056403810858
"1679","ABCD3_HUMAN",0.000141413178051261,0.00594831628521254,1.57747718585379e-05,3.30682666894185e-05,"time12",1.06782828653011
