"system","variable","p_value","p_fdr_global","signif_fdr"
"Fecal SCFAs","butyrate",0.10235662624312175,0.6141397574587305,FALSE
"Fecal SCFAs","acetate",0.309968638869592,0.8441799239398146,FALSE
"Fecal SCFAs","propionate",0.5962717189161721,0.8441799239398146,FALSE
"Sputum SCFAs","acetate",0.8441799239398146,0.8441799239398146,FALSE
"Sputum SCFAs","propionate",0.5018734902880871,0.8441799239398146,FALSE
"Sputum SCFAs","butyrate",0.8108264771045616,0.8441799239398146,FALSE
