FeatureID,P2H0,P2H12,P4H0,P4H12,P11H0,P11H12,P14H0,P14H12,P16H0,P16H12,P17H0,P17H12,P21H0,P21H12,P26H0,P26H12,P27H0,P27H12
Solobacterium_SGB6829,0,0,0,0,0,8.993619980492627e-5,0,0,0,0,0,0,2.905218375751738e-5,0,0,0,1.6768712466393252e-4,0
Eubacterium_sulci,0,0,0,0,0,0,0,0,0,5.2535446889169656e-5,2.503310126980907e-6,1.3006177228421946e-5,3.800312065463981e-4,0,0,0,0,0
Candidatus_Cibionibacter_quicibialis,0.06660142348754448,0.01775582666223962,8.189342368957469e-4,0,0,0,0.0014806779808071197,7.901632596994836e-4,0,0.00486053142211249,0,0.019394831647638663,0.00865683468478841,0,0,0.004723465617207919,0,0
Anaeromassilibacillus_senegalensis,0,0,0,0,0,0,0,0,0,0,0,2.4157209797906186e-4,0,0,2.37190888333624e-4,0,0,0
Gordonibacter_urolithinfaciens,2.335409252669039e-4,0.0011570967768405325,9.269747412168877e-6,2.508137652613906e-5,0,0,0,0,0,1.7645493611629504e-4,0,8.345126272840964e-4,1.0209182883803643e-4,0,0,0,0,0
Faecalicatena_contorta,0,0,0,3.391002106334001e-5,0,0,0,0,0,0,0,2.137449280949963e-5,0,3.1556563927125375e-5,0,5.197224141556764e-5,0,0
Massilioclostridium_coli,2.686226140407635e-4,0,6.925673353919276e-5,0,0,0,0,0,0,0,0,6.67448784900413e-5,0,0,0,0,0,0
Clostridiales_bacterium_KLE1615,1.571093497250081e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.732788766487443e-5
Merdimonas_faecis,0.006042542866386283,0,0,0,0,0.0024194957455938074,0,0,0,0,0,5.363787818232926e-4,0,0,0,0,0,0
Clostridia_bacterium_UC5_1_1D1,5.538256227758007e-4,3.722563357127718e-5,0,0,0,0,0,0,0,0,0,0,1.9640912962828653e-5,0,4.006426356096961e-4,0,0,0
Lactiplantibacillus_plantarum,0,0,0,0,0.2917737526303607,0,0,0,0.003753466019258908,0,0,0,0,0,0,0,0,0
Clostridiaceae_bacterium,1.5266095114849562e-5,0,1.329729283952501e-4,0,3.91858179335769e-5,1.7512829030476662e-4,7.567574949720213e-4,0,4.5891282349721835e-5,0.0023700103607119877,0,0.004439945942697808,0.005569119492757056,0.0035311997320119494,0,8.511831445709537e-6,0,0
Blautia_glucerasea,0,0,1.5140587439875833e-4,4.8276633537512457e-4,0,0,1.3546521506333024e-4,8.845306945978126e-4,0,0.0014914452441284118,0,0,0,0,3.9471537495248146e-4,0.06657714222769649,0,0
Schaalia_SGB17168,0,0,0,0,0,0,0,0,0,0,0.0023789456798724955,2.45000082674925e-4,0.00039159070219639623,2.4395651343662309e-4,0,0,0.007451842385396236,1.5981940107454278e-4
Veillonella_tobetsuensis,0,0,0,0,0,0,0,0,0,4.8785779496698386e-4,7.910460001259666e-6,0,1.1109391394599956e-4,0,0,0,0,0
TM7_phylum_sp_oral_taxon_352,0,0,8.630454487191714e-6,0,0,0,0,0,0,0,8.811651646972793e-6,0,0,0,0,0,0,0
GGB3256_SGB4303,0,0,0,0.0026269230518417004,0,0,0,0,0,0.04506749301047962,0,0,0.022135002019842847,0,0,0.2806551106037392,0,0
Dorea_sp_AF36_15AT,2.05232934325461e-5,0,8.9714107138462e-5,5.778749151622439e-5,0,0,5.482876754972447e-5,0.0018113501113586196,0,0.0020188048827487026,0,6.934611393572569e-4,0,0,1.3612607102586214e-4,0,0,3.7047678320473225e-4
Clostridiaceae_bacterium_Marseille_Q3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.969654032827781e-4,0,1.2079926358832901e-4,1.3410018624914674e-5
Clostridium_SGB6179,0,0,0,1.3242966805801422e-4,6.692978205192334e-5,0.0010741874728664707,0,0,0,2.3550718462339603e-4,0,9.492492915162219e-4,0,4.852833132126524e-4,1.305001965037601e-4,9.272889316149448e-5,0,0
GGB9512_SGB14909,0,0,0.07474090789610936,0,0,0,0,0,0,0,0,0,0,0,0.0010967441456747875,0,0,0
Clostridium_sp_AT4,0.03851089857651246,0,0,0,0,0.003535572694239228,0,0,0,0,0,0,0,0,0,0,4.7462615501691545e-4,5.6342093177813145e-5
Clostridium_SGB4750,4.5484875444839855e-4,0,7.319903990988527e-5,1.5570518547427126e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016387242909177446
Actinomyces_gerencseriae,0,0,0,0,0,0,0,9.870732762627347e-5,0,0,7.834359373399446e-4,0,0,0,0,0,0,0
Phascolarctobacterium_faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.594125301084749e-4,0.002118845194820801,0,0
Fusicatenibacter_sp_CLA_AA_H277,0,1.164802082714157e-4,0,0,0,0,0,0,0,0.0010375750760611008,0,0,0,0,3.1766098640869083e-4,0,0,0
Lachnospiraceae_bacterium,0,0,0,2.6225087295731e-4,0,0,0,0,0,0,0,0,0,0,5.574638879132908e-4,0,0,0
Eubacterium_ventriosum,0,0,0,5.148704973285826e-4,0,0,0,0.0020370245332117357,0,0,0,0,0,0,0,0,0,6.513866509669374e-4
GGB3819_SGB5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.212369529942109e-5,3.357667157348715e-4,0,0
Bacteroides_caccae,0,0,0,0.003296896781607927,0,0.001536788599360272,0,0,0,0,0,0,0.010131028417639054,0,0,0,0,1.8613906449508426e-5
GGB4456_SGB6141,0,0,0,0,0,0,0,1.423081103814372e-4,0,0,0,0,0,1.1307768740553259e-4,0,0,0,0
Alistipes_onderdonkii,0,1.778224485380633e-4,4.8767395293674654e-4,4.30898048719069e-4,3.2867484499325743e-4,1.2102525652761682e-4,2.138924448368372e-4,0,0,0,0,0,0,0.0011123688784311695,0.003067206697041031,0.003968215819989786,0,0
Bacteroides_thetaiotaomicron,0.003057768521514073,0,0,0.0031159095685953076,0,0,0,0,0,0,0,0,0,0,4.165156387256269e-4,5.948268092648782e-5,0,0
Barnesiella_intestinihominis,0,0,0,0.0061086194156942195,0,1.745226593296493e-4,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_parainfluenzae,0,0,0,2.768983968485752e-5,0,0,0,0,0,0,0,0,9.083922245308251e-5,0,0,0,0,0
Streptococcus_cristatus,0,0,0,0,0,0,0,0,0,3.248374960322704e-5,0,0,3.682671180530372e-6,0,0,0,0,0
Klebsiella_pneumoniae,0,0,0,0,7.472644350123967e-5,6.269289977423087e-4,0,0,0,0,0,0,2.915448017919878e-5,0,0,0,0.2151775703799399,0
Blautia_SGB4815,0,0,4.4857053569231e-5,9.469724521209063e-4,0,0,9.529761978880682e-5,0.00566275258806475,0,0,0,0,9.100289672777275e-4,0,4.5670045674064155e-4,0.005135137841599823,0,0
Faecalibacillus_intestinalis,0,1.4870239647020938e-4,0,1.5149151421787991e-5,0,0,0,0.0027143505819846613,0,0,0,9.952246156725041e-4,0.014327329931431732,0,5.86899267109289e-4,0.00626931434694225,0,0.0168895181590166
Lentihominibacter_faecis,4.2239566483338723e-4,0.0012540635481592625,3.011069676642442e-4,6.526174172101383e-4,0,0,6.848574994306244e-5,0.003592623756835205,0,0,0,0,0,0,0,0,0,0
Roseburia_intestinalis,0,0,0,4.023052794792705e-5,0,0,0,0,0,2.553583649364792e-4,0,0.0011144983184726836,0,1.4696053649395247e-4,2.640142543586463e-4,1.8215319293818407e-4,0,0
Clostridium_sp_AM49_4BH,0,0,3.186875231011162e-4,6.220181378482487e-5,0,0,0,1.231318401881939e-4,0,1.1459544998916206e-4,0,3.012593609187967e-4,0,0,0,0,0,0
Roseburia_inulinivorans,0,0,4.594385154169218e-4,0.0013751617121751524,0,0,0,0,0,3.2132844900723044e-4,0,0,8.205195983065032e-4,0,0,0,0,0
Ruminococcus_bicirculans,0,0,0,0,0,0,0.07911268978686672,5.38247626002982e-4,0,0,0,0,2.3139450584332505e-4,0,0.0012960608430292603,0.004115921130371216,0,0
Faecalibacterium_SGB15346,0,0,0,1.1537433202023967e-5,0,0,0,0,0,9.223780751533604e-6,0,0,0.0038332515132453917,0,8.417714753695195e-4,2.885010164128138e-4,0,0.0031631631992261417
Roseburia_hominis,0,0,7.081234632330386e-4,2.367681944067527e-5,0,0,0,0.0010474280635025216,0,0.0019296750883126877,0,2.2987662078141113e-5,1.87304748098642e-4,0,1.9590098782319644e-4,0,0,0
Lachnospiraceae_bacterium_CLA_AA_H244,0,3.802618483087454e-6,0,0,0,0,0,0,0.0016794405752482261,0,0,0.0013341918082457954,0.010357512695241673,0,0,0,0,0
Eubacteriaceae_bacterium,0,0,1.9583673268467122e-4,3.6689037582436217e-4,0,0,0,0,0,0,0,2.999486608880255e-4,0,0,0,0,0,0
Anaerotignum_faecicola,0,0,2.803299476024864e-4,6.0295629168838297e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_ovatus,0.0031811104820446455,0,0,3.5113927136594684e-5,0,0.0022827240837131396,9.941479830444546e-6,0,0.0015676181492606945,8.291376827737272e-5,0,0,0,0,7.629087700150532e-4,0,0,1.1918904613636848e-4
Wansuia_hejianensis,2.6013021675833065e-4,5.5037899097318415e-5,3.803792903614125e-5,0,0,0,1.0473700467831982e-4,1.1223164449940296e-4,0,0,0,0,0,0,5.723322705788463e-4,0.003263636454671994,0,0
Clostridium_fessum,0.03132784697508897,5.708931170003665e-4,1.0281961210049386e-4,0,0,0,0,0,0,0,0,0,6.487639063034339e-4,0,0,0,0.005297118292225116,4.3882784828545407e-4
GGB3109_SGB4121,3.248341960530573e-4,0,0,0,0,3.6105699966579264e-4,1.3054468464220113e-5,0,0,0,0,1.7049182707954658e-4,1.0976406046414137e-4,0,0,0,0,1.68425830938294e-4
Clostridium_sp_1001270J_160509_D11,0,0,0,0,0,6.974850063434797e-4,0,2.3284029124111749e-4,0,0,0,0,0,0,0,0,0,0
Klebsiella_grimontii,0,0,0,0,0,0.033081986384810046,0,0,0,0,0,0,8.865007902910057e-4,0,0,0,0,0
Clostridium_leptum,4.6445325137495956e-4,0,0,0,0,8.61005369625164e-5,6.647737017933626e-5,2.1093897212567644e-5,0,0,0,6.009055525689519e-4,0,0,0,0.0021696157659146214,0,0
Adlercreutzia_equolifaciens,0,0.003420655463352064,0,4.1936061551704507e-4,0,0,0,0.0011540077546818106,0,0.0010401817967082732,0,0.002413906164363397,0,0,5.093425683403108e-5,0,0,0
GGB9359_SGB14334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001360055165718171,1.020418381550355e-4,0,0
Gordonibacter_pamelaeae,0,0,0,0,0,0,3.4453754846722467e-4,9.131941721498184e-4,0,0,0,4.5521620299476806e-4,0,0,0.002653905843756605,8.991498182473639e-4,0,0
Zhenpiania_hominis,9.86735684244581e-5,8.390777889654816e-4,0,0,0,0,0,6.967041744418873e-4,0,0,0,0,0,0,0.0038879816049977056,0,0,0
Alistipes_dispar,0.0015297436104820445,0.0026152008272896715,0,1.2510590611238164e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogeniiclostridium_mannosilyticum,9.847136848916209e-5,0,0,0,0,0,0.007079237410170194,0.0015435888228182274,0,3.108013079321106e-6,0,2.673828062773256e-4,0,0,1.9529821555297122e-4,0,0,0
Lacrimispora_amygdalina,9.452846975088968e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5711738239638834e-4
Massilimicrobiota_timonensis,1.1404076350695568e-4,0,0,0,0,0,0,0,0,0,0,1.2058440283095075e-4,0,2.315159449653525e-4,0,0,0,0
Bittarella_massiliensis,1.0079666774506633e-4,0,0,0,0,0,0,0,0,0,0,5.081483196220667e-5,0,1.159096867323259e-4,0,0,0,0
Rubneribacter_badeniensis,0,0,0,0,0,0,0,0,0,0,0,0.006263532977817713,0,3.843427657790911e-5,0,0,0,0
Anaerofustis_stercorihominis,0,0,0,0,0,0,0,1.0597412475213409e-5,0,0,0,0,0,1.1176283057523571e-4,0,0,0,0
GGB9715_SGB15265,0.002314987059204141,0.0010231045097654245,0,0,0,0,0.001078198676156395,0.006810099112047855,0,0,0,0,0,0,0,0,0,0
GGB9730_SGB15291,0,0,9.727907341735844e-5,2.0466403245329472e-5,0,0,0,0.0025515541408178116,5.871679357409824e-5,3.9672283080237466e-4,0,0,0,0,0,0,0,0
Wujia_chipingensis,0,0,1.3265328193276153e-4,8.580840537122695e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9559_SGB14969,0,0,0,0,0,0,0,7.89860476485906e-4,0,0,0,0,0,0,0.0019188250602169498,0,0,0
Akkermansia_muciniphila,8.017227434487221e-5,0.0019417370801533937,0.06792007858188634,0.6557872015755117,0,0.002646809238254519,0,0.028178519771592456,0,4.328158859170714e-4,0,0,0,0.0016233424712511612,0.1490507140440313,0.04122069676850822,2.461360621194584e-4,4.573416799691049e-5
GGB9699_SGB15216,0,0,0.0010483338481417192,0,0,0,0,3.9664600978655905e-4,0,0,0,0,0,0,0,0,0,0
Alistipes_shahii,0,0,0,2.3355777821140692e-4,0,0,0,0,0,0,0,0,0,0,2.0072316598499822e-4,0,0,0
Mediterraneibacter_butyricigenes,0,0,0,2.2974540897943376e-5,0,0,0,0,0,0,0,0,0,0,3.3262983111928383e-4,0,0,0
Oscillibacter_valericigenes,0,0,9.272943876793763e-4,6.210148827872031e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alistipes_communis,1.5164995147201552e-5,7.375078479040667e-5,0,4.574843078367764e-5,0,0,0,0,0,0,0,0,0,0,2.399033635496375e-4,0,0,0
Clostridium_saccharogumia,0,0,0,0,0,0,0,0,0,0,0,0.0014536671572045552,0,0,0,7.11989665635233e-5,0,0
Vescimonas_coprocola,1.9815593659010028e-4,6.854720160302385e-5,0.06898162448381091,1.593169036940353e-4,0,0,4.0448768441445087e-4,0.0021134268307711314,0,0,0,0,0,0,0.013438405916491127,0,0,0
Eisenbergiella_tayi,0,0,0,0,0,0,1.7774160908976613e-5,3.734326300789487e-5,0,0,0,1.1393007959780464e-5,0,0,0.0014023496866789739,0,0,0
GGB9715_SGB15266,0,0,0,5.976390398648415e-4,0,0,0,0,0,0,0,0,0,0.0013673499606756665,0,0,0,0
Lentihominibacter_SGB71368,0,0,0,0,0,0,0,0,0,0.0030563799588098034,0,0,0,0,0.006450366525725115,0,0,0
Clostridium_sp_C5_48,0.002208023293432546,0,0,0,1.6383114577914063e-4,0,1.52636862043189e-5,0,0,0,0,0,0,0,0,0,0,0
Escherichia_marmotae,1.2839695891297315e-5,0,1.1219590833349226e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.162706423808385e-5,0
Bilophila_wadsworthia,0.004628862018764154,0,5.948620666912511e-4,0.00206520054316229,0,9.326717016807168e-5,0.002482256968977361,0,0,0,0,0,0,0,0.008262601356157239,4.773635353140866e-4,0,0
Eubacterium_brachy,0,0,3.8698531725284325e-4,0,0,0,0,7.983384064660768e-5,0,1.601128028282518e-4,0,0,0,0,0,0,0,0
Bifidobacterium_adolescentis,0,0,1.1954777697072966e-4,1.5349802433997102e-4,0.0915229836466545,0,0,0.131564352686328,0.05449950496532653,0.05872249834523368,0,0,0.0014501540737555155,0.41752712246212403,0,0.023320715794954986,0,0
Evtepia_gabavorous,0.005250323519896473,0.003956624531652496,0.005036030016507609,0.004242865978667788,0,0,0,0,0,0.002775555938320177,0,0.007844035568769205,0,0,0.01793368058374074,0,0,0
Blautia_hydrogenotrophica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002976891318552286,7.237059512722685e-4,0,0
GGB51959_SGB72479,0,0,2.152286180756452e-5,0.00012691176522226362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB4277_SGB5832,0,0,0,0,0,0,0,0,0,0,0,0,0.016960951307619355,0,0,1.3098206507044792e-4,0,0
Bacteroides_stercoris,0.027377365739242963,0,0,1.8891292799487938e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1333409190005855e-4
Enterocloster_hominis,0.008224785668068587,0,2.876818162397238e-6,2.3466135877855702e-4,0,0,3.343952306604075e-5,4.0562857845602565e-4,0,0,0,3.95226470817163e-5,4.5552596574727075e-4,0,4.922640206839295e-6,0,0,0
Desulfovibrio_piger,0,0,3.076064457348454e-4,0.006910521185987938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3005_SGB3996,2.0927693303138144e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4597135143954075e-4,0.0020739828361422377,0,0
Alistipes_ihumii,0,8.946160326000484e-4,3.889031960277747e-5,4.153475952728628e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schaalia_turicensis,0,0,0,0,0,0,0,5.551025582254643e-6,0,0,0,0,0,0,2.659230332143595e-4,0,0,0
Firmicutes_bacterium,0.0032471287609187965,1.8302603172544614e-4,0,0,0,0,1.348627011342124e-4,7.723999778362688e-4,0,7.885329957696935e-4,0,0,0,0.002034892659134088,0,0,0,0
Slackia_isoflavoniconvertens,0,0,0.0011993135272571596,0,0,0,4.4586030754721e-5,2.3677647301762532e-4,0,0,0,0,0.0022199346469080447,0,0,0,0,0
Faecalibacterium_sp_CLA_AA_H233,3.7528307990941444e-4,0,0.0031377562246087502,4.025059304914796e-4,0,0,0,0,0,0,0,0,0.06728056113269963,0,1.5662032821351962e-4,0,0,0.004139792839230189
GGB3730_SGB5060,0,0,6.617747261721942e-4,9.396486901752737e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3600_SGB4859,0,0,0,0,2.3997516408934692e-5,5.203379461216554e-4,0,0,0,0,0,0,0,0.004768075437988925,0,0,0,0
GGB74505_SGB47518,8.432748301520544e-4,0,0,0,0,0,0,9.689062834480832e-6,0,0,0,0,0,6.786684100993951e-5,0,0,0,0
Neobittarella_massiliensis,1.112099644128114e-5,0,9.408260879247262e-5,1.2039060732546748e-6,0,0,0,0,0,0,0,0,0,0,0,1.0374420444417741e-4,0,0
GGB3602_SGB66069,0,0,0,0,0,0,0,0,0,2.346048582455286e-5,0,0,0,3.360976343905052e-4,0,0,0,0
Lacticaseibacillus_paracasei,6.522969912649628e-4,5.426736850995596e-4,0,0,1.1441853815230464e-5,0,0,0,2.2554863879743197e-4,0,0,3.40782008000513e-5,0,0,0,0,0,0
GGB9719_SGB15272,4.215868650922032e-5,1.3609371413155099e-5,0,0,0,0,7.88590314227081e-4,4.739566569866873e-4,0,0,0,0,0,0,0,0,0,0
Odoribacter_splanchnicus,1.103000647039793e-4,0,0,0,0,0,0,0,0,0,0,0,8.265550871857058e-5,0,0,0,0,0
Bifidobacterium_dentium,0,0,0,0,2.8351496179332125e-5,0,0,0,0,0.003552358691177594,0,0,0,0,0,0,0,0
Limosilactobacillus_reuteri,0,0,0,0,0.02849396244763327,0,0,0,0,0,0.001036170127759937,0,0,0,0,0,0,0
Citrobacter_freundii,0,0,0,4.213671256391362e-5,0,0,0,0,0,0,0,0,0.010433723529394314,0,0,0,0,0
GGB3304_SGB4367,0.010802228243286962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065981461939753315,0,0,0
Intestinimonas_butyriciproducens,0,0,0.0015784142317686177,4.069202527600801e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_pacaense,6.793917825946295e-5,0,3.0153316294756233e-5,1.9463148184283908e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocea_massiliensis,1.3264315755418958e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.793663191836653e-4,0,0
Parasutterella_excrementihominis,0,0,2.6530656386552304e-5,9.059393201241427e-5,0,0,0,0,0,0,0,0,0,0,5.010042186021953e-4,0.0029703287569721915,0.0014548345367716286,0
Prevotella_marseillensis,0,0,7.948542033882739e-5,0.005175090581391324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_sp_AF13_28,0,0,0,0,5.072892709230498e-5,0,0,0,0,0,0,0,0.006015745669818044,0,0,0,0,0
Klebsiella_michiganensis,0,0,0,1.2430330206354516e-4,0,0,0,0,0,0,0,0,1.869978588335978e-4,0,0,0,0,0
Collinsella_bouchesdurhonensis,0,0,0.0018008881696606708,0.001784389451575637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3511_SGB4688,2.53862018764154e-4,0,6.6060268914306936e-6,0,0,0,0,4.2641969245501573e-4,0,0,0,0.0010102472544867278,0,0,3.115328016614011e-4,0.0018099157829382841,0,0
Lentihominibacter_hominis,0,0,0,0,0,0,0,0.001264119916686171,0,0,0,0,0,0,2.2573821519934482e-4,0,0,0
Raoultella_ornithinolytica,0,0,0,0,2.3146971523554726e-4,0,0,0,0,0,0,0,0.006277419916479064,0,0,0,0,0
Enterococcus_avium,0,0,0,0,0.0342021311819678,0,0,0,0,0,0,0,0,0,1.4436395871894015e-4,0,0,0
GGB3277_SGB4327,0,0,0,3.511392713659468e-6,0,0,0,0,0,0,0,0.024274769508358433,0,0,0,0,0,0
Clostridium_SGB6177,0,0,0,0,0,0,0,0,0,4.842484894555142e-5,0,0,0,3.7928562412410304e-5,0,0,0,0
Turicibacter_sanguinis,0,0,0,0,8.191557288957031e-5,0,0,0,0,0,0,0,0,0,2.2141834726273075e-4,0,0,0
Coprobacillus_cateniformis,1.9481963765771596e-4,0,1.2785858499543278e-6,0,0,0,1.786453799834429e-4,0,0,0,0,0.001287914014851643,0,0,0,0,0,0
Lawsonella_SGB3665,1.2657715949530897e-4,0,0.0014729308991473858,0,0,0,0,0,0,0,0,0,2.281210203495203e-5,0,5.492260002202128e-4,0,0,0
Latilactobacillus_curvatus,0,0,0,0,0,0,0,0,0,0,0,7.042492088412968e-4,0,1.1469597273512877e-4,0,0,0,0
Eubacterium_sp_c_25,0,0,0,0,0,0,0,9.444817708861627e-4,0,0,0,0.002490229235385997,0,0,0,0,0,1.320986909319953e-4
GGB45432_SGB63101,0,0,0,0,0,0,0,0,0,0,0,9.840332538713038e-5,0,0,1.91882506021695e-5,4.7165560128578726e-5,0,0
Phocaeicola_plebeius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.453383029760481e-5,1.230919620048138e-5
Clostridium_sp_NSJ_42,0,0,0,0,0,0,0,1.231318401881939e-5,0,0.0021582644373724334,0,0,0,0,0,0,0,0
Blautia_sp_MCC283,0,0.001420878416877862,0,0,0,0,0,0,0,0,0,0,0,0.002946594156695332,0,0,0,0.010899342899079902
GGB9760_SGB15373,0,0,5.998698612702388e-5,3.0398628349680538e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB34797_SGB14322,9.301197023616953e-5,0.001312703927924769,0,8.06617069080632e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridiaceae_unclassified_SGB15090,0,0,0,0,0,0,0.03936785845260766,3.706066534188918e-4,0,0,0,0,0,0,0,0,0,0
Anaerococcus_obesiensis,0,0,0,0,0,0,0,0,0,0,0,9.13457098368239e-5,2.1543626406102676e-4,0,8.539273828190614e-6,0,0,0
Amedibacillus_dolichus,0,0,0,0,0.0023960051931840574,0,0,0,0,0,0,0,0,6.386158481918898e-4,0,0,0,0
Pauljensenia_hongkongensis,0,0,0,0,0,0,0,0,0,0,5.070704993212525e-4,9.679015611848889e-6,0,0,0,0,0,0
GGB36599_SGB9269,0,0,0,0,0,2.0732767048183898e-4,0,0,0,0,0,0,3.3972641640392685e-4,0,0,0,0,0
Erysipelatoclostridium_SGB66626,0,0,0,0,0,0,0.004940614218766381,1.2888472124616688e-4,0,0,0,0,0,0.0012795579815450741,0,0,0,0
Erysipelotrichaceae_bacterium_LH1062,0,0,0,0,0,0,3.642196701517411e-4,8.094404576305862e-5,0,0,0,0,0,0,0,0,0,0
Veillonella_ratti,0.06089544241345843,0,0,0,0,0,1.137747136150876e-4,0,0,0,0,0,0,0,0,0,0,0
GGB3600_SGB47662,2.626577159495309e-4,0,0,0,0,0,1.103604680167531e-4,0.001995139522000178,0,0,0,0,0,0,0,0,0,0
Amedibacterium_intestinale,8.88972015528955e-4,0,0,0,0,0,0,1.8883579753451704e-4,0,0,0,0,0,0,0,0,0,0
GGB9832_SGB15478,0,0,0,0,0,0,0,2.3818946134765377e-5,0,0,0,0,0,0,9.518778767306596e-4,0,0,0
GGB9790_SGB15413,0,0,1.4927489798216779e-4,0,0,0,0,0,0,0,0,2.6324906002643176e-4,0,0,0,0,0,0
Enterobacter_ludwigii,0,0,0,1.996477571480669e-4,0,0,0,0,0,0,0,0,0.017949237037483353,0,0,0,0,0
GGB9818_SGB15459,0,0,0,1.0594373444641139e-4,0,0,0,0,0,0,0,0,0,0,0,4.826709125684702e-5,0,0
Megasphaera_SGB5856,0,0,0.040402034272706805,0.009178078274963117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Segatella_hominis,0,0,1.4362781047820282e-4,4.3200162928621916e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
