taxon,lfc_(Intercept),lfc_AST,lfc_Age,lfc_Sexmale,se_(Intercept),se_AST,se_Age,se_Sexmale,W_(Intercept),W_AST,W_Age,W_Sexmale,p_(Intercept),p_AST,p_Age,p_Sexmale,q_(Intercept),q_AST,q_Age,q_Sexmale,diff_(Intercept),diff_AST,diff_Age,diff_Sexmale,passed_ss_(Intercept),passed_ss_AST,passed_ss_Age,passed_ss_Sexmale
Schaalia_SGB17158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Streptococcus_rubneri,-15.906577536550643,-0.9253706792657768,0.7123147556114635,37.81564039482721,0.4417934515690946,0.009266901486796117,0.005181607217852961,0.1738410234600995,-36.004557061803624,-99.85761482241773,137.46984780267013,217.53001473502468,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Rothia_aeria,10.883055625344761,-0.1475671750555323,-0.17033124653420903,-3.2887537691926587,0.4461978327467485,0.009532260910572373,0.0053372736497701466,0.22018202642257306,24.390651022103306,-15.480815772873289,-31.913530710861053,-14.936522397522523,0.02608636496630904,0.04106608639953583,0.019941746442414258,0.04255817596332519,0.1368858496274866,0.14823855578369033,0.09520575720894549,0.18217457157819958,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Scardovia_wiggsiae,-26.248619241984656,0.8101444112055004,0.264176472281617,NA,0.44454412760037865,0.009419823096422716,0.0053018206112265525,NA,-59.04615000466446,86.0042065453609,49.8275010893854,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_SGB8255,0.2529684543449878,-0.01710369950202969,0.015971729242123638,0.04517232901130531,0.5094905203020382,0.011400665576019802,0.010041430435632234,0.36758457162031594,0.4965125831880484,-1.500236928097046,1.5905830692654714,0.12288962186901724,0.6293054198802011,0.1616975260628036,0.14001070121648107,0.9044110436600862,1,0.4515327142885836,0.4228894648987591,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Granulicatella_adiacens,-1.084986938073789,0.1561756166600479,-0.15184315089368117,0.5865665465757406,0.443335398702055,0.009413420649550482,0.005530765219296848,0.21424785602217403,-2.447327556631583,16.590740228686766,-27.45427528977368,2.7377942419878063,0.24694850480933633,0.038325625486484445,0.02317811890263431,0.22294558286874888,0.7699817405842212,0.14180829634595732,0.10089298816440816,0.6345374281649007,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Actinomyces_naeslundii,-12.684013342391596,0.4404083083385953,-0.0033341512352069824,NA,0.4456556745164948,0.00934862659279467,0.005225088516361056,NA,-28.461464910444285,47.109412700046676,-0.6381042588593329,NA,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Gemella_haemolysans,0.38896177091497225,0.04446946726962707,-0.0035074651038094814,-2.4398894648580787,0.7148944596893434,0.019526788023892877,0.014542741254098419,0.3609044402331403,0.5440827882258245,2.277356993644549,-0.2411832159099311,-6.760486136668025,0.6097582807062318,0.07177497210866161,0.8189914141144529,0.0010755661935364024,1,0.23092817113221564,1,0.0155355271624097,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Rothia_mucilaginosa,-0.07559385701833889,-0.015918058963230595,0.012079244377980084,0.5640978501918859,0.6088316169929422,0.01679325174004688,0.01205983418223789,0.5240728252630799,-0.12416217375783098,-0.947884257893353,1.0016094910965512,1.0763730210752938,0.9029519519593807,0.35926401938763786,0.3335306559191853,0.2999599435582806,1,0.8861845811561734,0.8337171227478203,0.7788433622215005,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Parvimonas_micra,-0.899046169041013,-0.019489687548229006,-0.02393407085209326,2.7551961273348,0.4497252124559197,0.00958477537968529,0.005690307689896293,0.22788928839746259,-1.9991011047198828,-2.033400552039743,-4.206111893490501,12.090064200514117,0.09254150753545769,0.08824720590709688,0.005647419570172711,1.9446795722524198e-5,0.34240357788119347,0.27788481860107106,0.07123317136538171,9.747157068426644e-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
