SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
feces,T12,Species,Raoultella_ornithinolytica,34,1,2,97.05882352941177,5.5000495004455044e-5,3.2070524056365663e-4,0,0,0,0,0.0018700168301514714,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB38987_SGB63305,34,1,2,97.05882352941177,5.117960277992542e-5,2.984258018070359e-4,0,0,0,0,0.0017401064945174642,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,bacterium_210917_SL_2_15,34,1,2,97.05882352941177,4.7352941176470584e-5,2.761127220794392e-4,0,0,0,0,0.0016099999999999999,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Aggregatibacter_segnis,34,1,2,97.05882352941177,4.27393373267516e-5,2.492110199698547e-4,0,0,0,0,0.0014531374691095543,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB79097_SGB105802,34,1,2,97.05882352941177,4.0352010676776794e-5,2.3529063311656943e-4,0,0,0,0,0.001371968363010411,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Mogibacterium_SGB3923,34,1,2,97.05882352941177,3.8654361989838034e-5,2.2539172528868222e-4,0,0,0,0,0.001314248307654493,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Solobacterium_moorei,34,1,2,97.05882352941177,3.4780977962459924e-5,2.0280620935477831e-4,0,0,0,0,0.0011825532507236374,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB12787_SGB19830,34,1,2,97.05882352941177,3.4191469861401284e-5,1.9936881597588376e-4,0,0,0,0,0.0011625099752876436,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3576_SGB4784,34,1,2,97.05882352941177,3.29615071281849e-5,1.9219696244604663e-4,0,0,0,0,0.0011206912423582867,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Massiliimalia_timonensis,34,1,2,97.05882352941177,3.2693964854906746e-5,1.9063693632072416e-4,0,0,0,0,0.0011115948050668294,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Pauljensenia_hongkongensis,34,1,2,97.05882352941177,2.825272039558706e-5,1.6474025352518283e-4,0,0,0,0,9.605924934499601e-4,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Fusobacterium_ulcerans,34,1,2,97.05882352941177,2.2857390242804676e-5,1.3328034294750042e-4,0,0,0,0,7.77151268255359e-4,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB1096_SGB1408,34,1,2,97.05882352941177,1.649425253941241e-5,9.617719309874373e-5,0,0,0,0,5.60804586340022e-4,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Abiotrophia_sp_HMSC24B09,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Achromobacter_xylosoxidans,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Acidaminococcus_SGB5735,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Actinobaculum_sp_oral_taxon_183,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Aggregatibacter_aphrophilus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Aggregatibacter_sp_2125159857,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Alloprevotella_SGB1466,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Alloprevotella_SGB1483,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Alloprevotella_SGB1484,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Alloprevotella_sp_Lung230,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Alloprevotella_sp_oral_taxon_473,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Alloprevotella_tannerae,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Anaeroglobus_geminatus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Anaerotruncus_rubiinfantis,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Arachnia_SGB15899,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Arachnia_rubra,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Atopobium_sp_oral_taxon_199,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Bacteroides_clarus,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Bacteroidota_unclassified_SGB1343,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Blautia_SGB101324,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Blautia_SGB59878,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Blautia_marasmi,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,Blautia_sp_An46,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
